"";"COD7D";"COD6D";"Municipio";"population.Amarela";"icsap_n.Amarela";"it_n.Amarela";"icsap_prop.Amarela";"icsap_rate.Amarela";"population.Branca";"icsap_n.Branca";"it_n.Branca";"icsap_prop.Branca";"icsap_rate.Branca";"population.Indígena";"icsap_n.Indígena";"it_n.Indígena";"icsap_prop.Indígena";"icsap_rate.Indígena";"population.NI";"icsap_n.NI";"it_n.NI";"icsap_prop.NI";"icsap_rate.NI";"population.Parda";"icsap_n.Parda";"it_n.Parda";"icsap_prop.Parda";"icsap_rate.Parda";"population.Preta";"icsap_n.Preta";"it_n.Preta";"icsap_prop.Preta";"icsap_rate.Preta";"ICSAPprop";"ICSAPrate";"icsap_prop_ratio_amarela";"icsap_prop_ratio_branca";"icsap_prop_ratio_indigena";"icsap_prop_ratio_ni";"icsap_prop_ratio_parda";"icsap_prop_ratio_preta";"icsap_rate_ratio_amarela";"icsap_rate_ratio_branca";"icsap_rate_ratio_indigena";"icsap_rate_ratio_ni";"icsap_rate_ratio_parda";"icsap_rate_ratio_preta"
"3084";"3171105";"317110";"Veríssimo (MG)";22;0;0;NA;0;2242;3;32;0,09375;13,3809099018733;0;0;0;NA;NA;0;16;80;0,2;Inf;879;0;5;0;0;340;0;3;0;0;0,158333333333333;54,5506747057135;NA;0,592105263157896;NA;1,26315789473684;0;0;0;0,245293206253815;NA;Inf;0;0
"3085";"3171154";"317115";"Vermelho Novo (MG)";14;0;0;NA;0;1636;28;94;0,297872340425532;171,149144254279;0;0;0;NA;NA;0;12;24;0,5;Inf;2870;12;48;0,25;41,8118466898955;169;4;8;0,5;236,686390532544;0,32183908045977;119,428449562807;NA;0,925531914893617;NA;1,55357142857143;0,776785714285715;1,55357142857143;0;1,4330684596577;NA;Inf;0,350099552015927;1,98182586644124
"3086";"3171204";"317120";"Vespasiano (MG)";2115;4;14;0,285714285714286;18,9125295508274;29469;118;423;0,278959810874705;40,0420781159863;101;1;6;0,166666666666667;99,009900990099;0;200;1374;0,145560407569141;Inf;58459;605;2609;0,231889612878498;103,491335808002;14383;24;184;0,130434782608696;16,6863658485712;0,206507592190889;91,0769466262305;1,38355342136855;1,35084530266007;0,807072829131654;0,704867099678301;1,12291083547256;0,631622214103034;0,207654409281443;0,439651081851859;1,08710167235211;Inf;1,13630660273141;0,183211739816555
"3087";"3171303";"317130";"Viçosa (MG)";583;0;4;0;0;33613;275;1428;0,192577030812325;81,8135840299884;99;0;0;NA;0;1;355;1511;0,234943745863666;3550000;27288;97;569;0,170474516695958;35,5467604807974;10636;56;292;0,191780821917808;52,6513726965024;0,20583596214511;108,418720576018;0;0,935584961954132;NA;1,14141252779743;0,828205697971168;0,931716790006825;0;0,754607540056928;0;32743,4227330778;0,327865522595553;0,485629902444623
"3088";"3171402";"317140";"Vieiras (MG)";18;1;6;0,166666666666667;555,555555555556;2090;45;126;0,357142857142857;215,311004784689;0;0;0;NA;NA;0;12;20;0,6;Inf;1391;19;57;0,333333333333333;136,592379583034;232;3;20;0,15;129,310344827586;0,349344978165939;214,419726614849;0,477083333333333;1,02232142857143;NA;1,7175;0,954166666666666;0,429375;2,59097222222222;1,00415669856459;NA;Inf;0,637032710280373;0,603071120689654
"3089";"3171501";"317150";"Mathias Lobato (MG)";63;0;0;NA;0;482;5;20;0,25;103,734439834025;0;0;0;NA;NA;0;14;27;0,518518518518518;Inf;2337;20;75;0,266666666666667;85,5798031664527;488;1;10;0,1;20,4918032786885;0,303030303030303;118,694362017804;NA;0,825;NA;1,71111111111111;0,88;0,33;0;0,873962655601661;NA;Inf;0,721009841677365;0,172643442622951
"3090";"3171600";"317160";"Virgem da Lapa (MG)";117;1;2;0,5;85,4700854700855;2199;11;42;0,261904761904762;50,0227376080036;2;1;2;0,5;5000;0;280;616;0,454545454545455;Inf;9639;15;107;0,14018691588785;15,5617802676626;1662;4;27;0,148148148148148;24,0673886883273;0,391959798994975;229,091710110874;1,27564102564103;0,668192918192918;1,27564102564103;1,15967365967366;0,357656362329259;0,377967711301044;0,373082401928557;0,21835245624468;21,8253205128206;Inf;0,0679281684183646;0,105055694405875
"3091";"3171709";"317170";"Virgínia (MG)";16;0;1;0;0;7299;176;535;0,328971962616822;241,128921770106;0;0;0;NA;NA;0;1;8;0,125;Inf;1093;1;3;0,333333333333333;9,14913083257091;215;6;15;0,4;279,069767441861;0,327402135231317;213,382813406007;0;1,00479479886225;NA;0,381793478260869;1,01811594202898;1,22173913043478;0;1,13002972414327;NA;Inf;0,0428766060702495;1,30783619817998
"3092";"3171808";"317180";"Virginópolis (MG)";78;0;0;NA;0;3415;83;149;0,557046979865772;243,045387994143;4;0;0;NA;0;0;10;25;0,4;Inf;6397;120;247;0,48582995951417;187,587931843051;678;2;7;0,285714285714286;29,4985250737463;0,502336448598131;203,367385546727;NA;1,1089121273607;NA;0,796279069767442;0,967140570567743;0,568770764119601;0;1,19510504273213;0;Inf;0,92240912346267;0,14505042189751
"3093";"3171907";"317190";"Virgolândia (MG)";22;0;0;NA;0;1526;5;35;0,142857142857143;32,7653997378768;0;0;0;NA;NA;0;0;8;0;NA;3779;8;108;0,0740740740740741;21,169621593014;331;1;7;0,142857142857143;30,2114803625378;0,0886075949367089;24,7437256981265;NA;1,61224489795918;NA;0;0,835978835978835;1,61224489795918;0;1,32419022654934;NA;NA;0,855555135523383;1,22097539922314
"3094";"3172004";"317200";"Visconde do Rio Branco (MG)";396;0;0;NA;0;17670;270;1016;0,265748031496063;152,801358234295;19;0;0;NA;0;0;612;1219;0,502050861361772;Inf;15492;191;694;0,27521613832853;123,289439710818;4365;28;109;0,256880733944954;64,1466208476518;0,362409479921001;290,179748036477;NA;0,733281125962796;NA;1,3853138209056;0,75940656516083;0,708813505653742;0;0,526574853235752;0;Inf;0,424872654087908;0,221058227811226
"3095";"3172103";"317210";"Volta Grande (MG)";32;0;0;NA;0;1819;40;109;0,36697247706422;219,901044529961;1;0;0;NA;0;0;2;16;0,125;Inf;1650;35;84;0,416666666666667;212,121212121212;1568;49;102;0,480392156862745;312,5;0,405144694533762;248,520710059172;NA;0,90578127275375;NA;0,308531746031746;1,02843915343915;1,18572984749455;0;0,88483991727532;0;Inf;0,853535353535352;1,25744047619047
"3096";"3172202";"317220";"Wenceslau Braz (MG)";2;0;0;NA;0;1947;32;115;0,278260869565217;164,355418592707;0;0;0;NA;NA;0;3;22;0,136363636363636;Inf;540;0;3;0;0;64;1;2;0,5;156,25;0,253521126760563;141,010575793184;NA;1,0975845410628;NA;0,537878787878789;0;1,97222222222223;0;1,16555384351995;NA;Inf;0;1,10807291666667
"3097";"3200102";"320010";"Afonso Cláudio (ES)";192;0;0;NA;0;16887;229;999;0,229229229229229;135,607271865932;40;0;0;NA;0;0;69;574;0,120209059233449;Inf;12277;143;576;0,248263888888889;116,477966930032;1695;69;244;0,282786885245902;407,079646017699;0,213121604680318;164,034608085941;NA;1,0755795010697;NA;0,564039762246361;1,16489311002178;1,32688042430087;0;0,826699154820335;0;Inf;0,710081660749338;2,48166926947771
"3098";"3200136";"320013";"Águia Branca (ES)";20;0;0;NA;0;3562;11;47;0,234042553191489;30,8815272318922;0;0;0;NA;NA;0;6;57;0,105263157894737;Inf;5483;24;98;0,244897959183673;43,7716578515411;454;2;11;0,181818181818182;44,0528634361233;0,2018779342723;45,1728122701965;NA;1,15932706580901;NA;0,521419828641372;1,21309919316564;0,900634249471461;0;0,683630831907864;NA;Inf;0,968982351369348;0,975207458252227
"3099";"3200169";"320016";"Água Doce do Norte (ES)";103;0;0;NA;0;3546;16;36;0,444444444444444;45,1212633953751;7;0;0;NA;0;0;6;59;0,101694915254237;Inf;7540;22;90;0,244444444444444;29,1777188328912;575;5;9;0,555555555555556;86,9565217391304;0,252577319587629;41,6277291648968;NA;1,75963718820862;NA;0,402628848149429;0,967800453514739;2,19954648526077;0;1,08392324781012;0;Inf;0,700920262004006;2,08890860692103
"3100";"3200201";"320020";"Alegre (ES)";161;0;0;NA;0;15741;517;1789;0,288988261598658;328,441649196366;55;0;0;NA;0;0;14;192;0,0729166666666667;Inf;11655;25;137;0,182481751824818;21,4500214500214;3156;224;572;0,391608391608392;709,759188846641;0,28996282527881;253,510140405616;NA;0,996639004744093;NA;0,251469017094017;0,629328092831743;1,35054688900843;0;1,29557598236844;0;Inf;0,0846120846120847;2,7997270156966
"3101";"3200300";"320030";"Alfredo Chaves (ES)";41;0;0;NA;0;9417;26;131;0,198473282442748;27,6096421365615;20;0;1;0;0;0;30;171;0,175438596491228;Inf;3993;11;84;0,130952380952381;27,5482093663912;484;0;3;0;0;0,171794871794872;48,011465424579;NA;1,15529224108465;0;1,02120974076983;0,762260127931769;0;0;0,575063516441368;0;Inf;0,573783972698491;0
"3102";"3200359";"320035";"Alto Rio Novo (ES)";37;0;0;NA;0;2523;18;78;0,230769230769231;71,3436385255648;0;0;0;NA;NA;0;5;57;0,087719298245614;Inf;4349;32;115;0,278260869565217;73,5801333639917;408;0;5;0;0;0,215686274509804;75,1674183408501;NA;1,06993006993007;NA;0,406698564593301;1,2901185770751;0;0;0,949129823802832;NA;Inf;0,978883337862413;0
"3103";"3200409";"320040";"Anchieta (ES)";168;0;0;NA;0;10110;4;77;0,051948051948052;3,95647873392681;120;0;0;NA;0;0;247;949;0,26027397260274;Inf;11896;6;187;0,0320855614973262;5,04371217215871;1608;1;8;0,125;6,21890547263682;0,211302211302211;107,940758095557;NA;0,245847176079735;NA;1,23176170755018;0,151846785225718;0,591569767441861;0;0,0366541684877203;0;Inf;0,0467266698988129;0,0576140614755678
"3104";"3200508";"320050";"Apiacá (ES)";54;0;0;NA;0;3684;77;167;0,461077844311377;209,011943539631;2;0;0;NA;0;0;19;72;0,263888888888889;Inf;2541;73;133;0,548872180451128;287,288469106651;1231;42;69;0,608695652173913;341,186027619821;0,478458049886621;280,883919062833;NA;0,963674546641315;NA;0,55154028436019;1,14716887004241;1,27220276117865;0;0,744122142118344;0;Inf;1,0228014122887;1,21468693814223
"3105";"3200607";"320060";"Aracruz (ES)";437;2;9;0,222222222222222;45,766590389016;28750;88;479;0,183716075156576;30,6086956521739;3040;0;3;0;0;0;521;2665;0,195497185741088;Inf;44535;46;259;0,177606177606178;10,3289547546873;5070;10;82;0,121951219512195;19,723865877712;0,190734915641979;81,5084563495943;1,16508412460436;0,963201071697971;0;1,02496800380298;0,931167620822792;0,639375434234102;0,561494996208989;0,375527853464572;0;Inf;0,126722492576548;0,241985516117681
"3106";"3200706";"320070";"Atílio Vivácqua (ES)";115;1;2;0,5;86,9565217391304;4355;102;323;0,315789473684211;234,213547646383;3;0;0;NA;0;0;16;122;0,131147540983607;Inf;4316;18;123;0,146341463414634;41,7052826691381;1061;7;27;0,259259259259259;65,9754948162111;0,241206030150754;146,192893401015;2,07291666666666;1,30921052631579;NA;0,543715846994535;0,60670731707317;1,07484567901234;0,594806763285025;1,60208572522006;0;Inf;0,285275718257646;0,451290711069223
"3107";"3200805";"320080";"Baixo Guandu (ES)";107;0;0;NA;0;11827;87;256;0,33984375;73,5604971674981;25;0;0;NA;0;4;34;203;0,167487684729064;85000;15148;433;1163;0,372312983662941;285,846316345392;1970;17;47;0,361702127659574;86,2944162436548;0,34212103055722;196,34813108215;NA;0,993343640542907;NA;0,489556822789506;1,08824933403406;1,05723441517308;0;0,374643225591596;0;432,904553415061;1,45581378732756;0,439497008543209
"3108";"3200904";"320090";"Barra de São Francisco (ES)";152;0;0;NA;0;13105;45;167;0,269461077844311;34,3380389164441;19;0;0;NA;0;0;21;202;0,103960396039604;Inf;25068;150;629;0,238473767885533;59,8372426998564;2305;15;35;0,428571428571429;65,0759219088937;0,223620522749274;56,8279662476322;NA;1,20499261217824;NA;0,464896489648965;1,06642165465695;1,9165120593692;0;0,604245430266033;0;Inf;1,05295414653959;1,14513902583317
"3109";"3201001";"320100";"Boa Esperança (ES)";75;0;0;NA;0;4522;30;72;0,416666666666667;66,3423264042459;14;0;0;NA;0;0;7;87;0,0804597701149425;Inf;8668;416;1053;0,395061728395062;479,926165205353;920;3;14;0,214285714285714;32,6086956521739;0,371941272430669;321,14937671667;NA;1,1202485380117;NA;0,216323855616052;1,06216157678146;0,576127819548872;0;0,206577783467958;0;Inf;1,49440167099798;0,101537471395881
"3110";"3201100";"320110";"Bom Jesus do Norte (ES)";68;0;0;NA;0;4728;57;175;0,325714285714286;120,558375634518;9;0;0;NA;0;0;35;110;0,318181818181818;Inf;3270;35;109;0,321100917431193;107,033639143731;1401;26;50;0,52;185,581727337616;0,344594594594595;161,460531869987;NA;0,945210084033612;NA;0,923351158645275;0,93182227019248;1,50901960784314;0;0,74667396569457;0;Inf;0,66290899642222;1,14939375702696
"3111";"3201159";"320115";"Brejetuba (ES)";149;0;1;0;0;5274;23;106;0,216981132075472;43,610163064088;32;0;0;NA;0;0;9;105;0,0857142857142857;Inf;5902;35;136;0,257352941176471;59,3019315486276;558;7;31;0,225806451612903;125,448028673835;0,195250659630607;62,1065883340327;0;1,11129525752167;NA;0,438996138996139;1,31806438791733;1,1564952048823;0;0,702182557984606;0;Inf;0,954841235678241;2,01988278601182
"3112";"3201209";"320120";"Cachoeiro de Itapemirim (ES)";1013;2;29;0,0689655172413793;19,7433366238894;90698;568;3002;0,189207195203198;62,6254162164546;176;0;7;0;0;6;670;3079;0,217603117895421;1116666,66666667;78182;534;2657;0,200978547233722;68,3021667391471;19814;127;673;0,188707280832095;64,0960936711416;0,201227903038001;100,11111754762;0,342723430499375;0,940263215720471;0;1,08137646226094;0,998760828888469;0,937778896381276;0,197214226626709;0,62555905628229;0;11154,2723128178;0,682263552863224;0,64024950716041
"3113";"3201308";"320130";"Cariacica (ES)";2300;1;4;0,25;4,34782608695652;113614;230;1702;0,135135135135135;20,2439840160544;596;0;8;0;0;0;1093;5910;0,184940778341794;Inf;198879;620;4289;0,144555840522266;31,1747343862348;33349;50;323;0,154798761609907;14,9929533119434;0,162961752206603;57,1775946412493;1,53410230692077;0,829244490227442;0;1,13487229879147;0,887053793696316;0,949908549176945;0,0760407308883171;0,354054488354602;0;Inf;0,545226405235044;0,262217279443356
"3114";"3201407";"320140";"Castelo (ES)";99;6;13;0,461538461538462;606,060606060606;21903;435;1318;0,330045523520486;198,602931105328;40;0;0;NA;0;0;235;740;0,317567567567568;Inf;10366;105;402;0,261194029850746;101,292687632645;2339;75;207;0,36231884057971;320,649850363403;0,319402985074627;246,352203067891;1,4450035945363;1,03332009700339;NA;0,994253599393786;0,817757009345794;1,13436272517947;2,46013877088643;0,806174771859442;0;Inf;0,411170212286392;1,3015911624506
"3115";"3201506";"320150";"Colatina (ES)";342;4;12;0,333333333333333;116,959064327485;52245;403;1554;0,259330759330759;77,1365680926404;70;1;1;1;142,857142857143;0;262;1416;0,185028248587571;Inf;53133;235;1088;0,215992647058824;44,2286338057328;5998;61;269;0,226765799256506;101,700566855619;0,22258064516129;86,4135685404516;1,4975845410628;1,16510920858747;4,49275362318841;0,831286334234014;0,970401747655585;1,01880286622488;1,35348031915538;0,892644169144936;1,65317953268264;Inf;0,51182510516307;1,17690506911552
"3116";"3201605";"320160";"Conceição da Barra (ES)";263;0;0;NA;0;6674;5;47;0,106382978723404;7,49175906502847;63;0;1;0;0;0;21;208;0,100961538461538;Inf;16890;307;1223;0,25102207686018;181,764357608052;4559;5;39;0,128205128205128;10,9673173941654;0,22266139657444;118,809096980562;NA;0,477779176633514;0;0,453430814747383;1,12737133927146;0,575785161583978;0;0,0630571164618327;0;Inf;1,52988586082588;0,0923104179131983
"3117";"3201704";"320170";"Conceição do Castelo (ES)";80;0;0;NA;0;6180;87;278;0,31294964028777;140,776699029126;8;0;0;NA;0;0;7;127;0,0551181102362205;Inf;4394;44;148;0,297297297297297;100,136549840692;1019;24;60;0,4;235,525024533857;0,264274061990212;138,686756270867;NA;1,1841859845457;NA;0,208564207251871;1,12495829162496;1,51358024691358;0;1,01506951935755;0;Inf;0,722033974499459;1,6982517355432
"3118";"3201803";"320180";"Divino de São Lourenço (ES)";22;0;0;NA;0;2869;46;108;0,425925925925926;160,334611362844;11;0;0;NA;0;0;8;27;0,296296296296296;Inf;1213;10;43;0,232558139534884;82,4402308326463;401;10;18;0,555555555555556;249,376558603491;0,377551020408163;163,861824623561;NA;1,12812812812813;NA;0,784784784784785;0,615964802011314;1,47147147147147;0;0,978474466100815;0;Inf;0,503108219513824;1,52187099818022
"3119";"3201902";"320190";"Domingos Martins (ES)";132;0;1;0;0;22852;261;1100;0,237272727272727;114,213197969543;16;0;0;NA;0;0;16;292;0,0547945205479452;Inf;7927;69;282;0,24468085106383;87,0442790462975;920;8;29;0,275862068965517;86,9565217391304;0,207746478873239;111,156466857161;0;1,14212634822805;NA;0,26375667517994;1,17778579156149;1,32787843366453;0;1,02749935472769;0;Inf;0,783078857284585;0,782289363792679
"3120";"3202009";"320200";"Dores do Rio Preto (ES)";18;0;0;NA;0;4310;51;124;0,411290322580645;118,329466357309;4;0;0;NA;0;0;3;57;0,0526315789473684;Inf;1453;13;29;0,448275862068966;89,4700619408121;612;1;13;0,0769230769230769;16,3398692810458;0,304932735426009;106,299828044396;NA;1,34879032258065;NA;0,172600619195046;1,47008113590264;0,252262443438914;0;1,11316705336427;0;Inf;0,841676450346138;0,153714917339485
"3121";"3202108";"320210";"Ecoporanga (ES)";169;0;0;NA;0;5262;5;30;0,166666666666667;9,50209045990118;7;0;0;NA;0;0;11;123;0,0894308943089431;Inf;16042;677;1492;0,453753351206434;422,017204837302;1732;10;18;0,555555555555556;57,7367205542725;0,422730006013229;302,860589350336;NA;0,394262683736368;NA;0,211555586395124;1,07338808400612;1,31420894578789;0;0,0313744699509568;0;Inf;1,39343717762211;0,190637945591148
"3122";"3202207";"320220";"Fundão (ES)";75;0;0;NA;0;6488;6;87;0,0689655172413793;9,2478421701603;20;0;0;NA;0;0;39;275;0,141818181818182;Inf;9016;11;92;0,119565217391304;12,2005323868678;1426;0;8;0;0;0,121212121212121;32,8928046989721;NA;0,56896551724138;NA;1,17;0,986413043478263;0;0;0,281150915976748;0;Inf;0,370917971225757;0
"3123";"3202256";"320225";"Governador Lindenberg (ES)";33;0;0;NA;0;5422;12;88;0,136363636363636;22,1320545924013;6;0;0;NA;0;0;4;50;0,08;Inf;4954;9;68;0,132352941176471;18,1671376665321;454;4;17;0,235294117647059;88,1057268722467;0,130044843049327;26,6813874321465;NA;1,04858934169279;NA;0,615172413793105;1,01774847870183;1,80933062880325;0;0,829494142637275;0;Inf;0,680891790681163;3,30214188060155
"3124";"3202306";"320230";"Guaçuí (ES)";103;4;4;1;388,349514563107;15296;366;846;0,432624113475177;239,278242677824;7;0;0;NA;0;0;97;333;0,291291291291291;Inf;9550;152;372;0,408602150537634;159,162303664921;2895;64;158;0,40506329113924;221,070811744387;0,39871570344425;245,233564324441;2,50805270863836;1,08504407962369;NA;0,730573912125888;1,02479573041137;1,01592008451174;1,5835903850801;0,975715715493423;0;Inf;0,649023326408744;0,901470450643179
"3125";"3202405";"320240";"Guarapari (ES)";631;0;1;0;0;43684;412;1095;0,376255707762557;94,3137075359399;244;0;4;0;0;0;191;1261;0,151467089611419;Inf;52069;1441;3595;0,400834492350487;276,748161093933;8658;155;318;0,487421383647799;179,025179025179;0,35049410264584;208,859677449993;0;1,07350082332982;0;0,432153033297884;1,1436269236048;1,39066928649672;0;0,451564939137289;0;Inf;1,32504351473105;0,857155297810142
"3126";"3202454";"320245";"Ibatiba (ES)";72;0;0;NA;0;12326;227;391;0,580562659846547;184,163556709395;21;0;0;NA;0;0;17;206;0,0825242718446602;Inf;9177;635;964;0,658713692946058;691,94725945298;770;13;24;0,541666666666667;168,831168831169;0,562776025236593;398,81963694894;NA;1,03160517472733;NA;0,146637859723976;1,17047220103083;0,962490657698057;0;0,461771536924028;0;Inf;1,7349879377719;0,423327121309184
"3127";"3202504";"320250";"Ibiraçu (ES)";29;0;0;NA;0;4746;9;51;0,176470588235294;18,9633375474083;9;0;0;NA;0;0;82;289;0,283737024221453;Inf;5611;2;28;0,0714285714285714;3,5644270183568;783;1;5;0,2;12,7713920817369;0,25201072386059;84,0937555913401;NA;0,700250312891114;NA;1,12589265994257;0,283434650455927;0,793617021276595;0;0,225502326707373;0;Inf;0,0423863459693535;0,151870873074101
"3128";"3202553";"320255";"Ibitirama (ES)";25;0;0;NA;0;5331;46;167;0,275449101796407;86,2877508910148;0;0;0;NA;NA;0;16;84;0,19047619047619;Inf;2934;15;72;0,208333333333333;51,1247443762781;667;3;16;0,1875;44,9775112443778;0,23598820058997;89,3156190688847;NA;1,16721556886228;NA;0,807142857142859;0,882812500000002;0,794531250000002;0;0,966099230913524;NA;Inf;0,572405419222904;0,503579460269865
"3129";"3202603";"320260";"Iconha (ES)";19;0;1;0;0;8619;246;562;0,437722419928826;285,415941524539;6;0;1;0;0;0;11;98;0,112244897959184;Inf;3612;25;78;0,320512820512821;69,2137320044297;267;0;4;0;0;0,379032258064516;225,185658388565;0;1,15484212917392;0;0,296135475466783;0,845608292416803;0;0;1,26746944528787;0;Inf;0,307362966628182;0
