"";"MUNIC_RES";"n";"total";"prop"
"756";220440;105;427;0,245901639344262
"757";220450;726;1414;0,513437057991513
"758";220455;80;321;0,249221183800623
"759";220460;17;97;0,175257731958763
"760";220465;158;501;0,315369261477046
"761";220470;265;657;0,403348554033486
"762";220480;328;832;0,394230769230769
"763";220490;152;336;0,452380952380952
"764";220500;600;1278;0,469483568075117
"765";220510;311;855;0,36374269005848
"766";220515;77;217;0,354838709677419
"767";220520;1203;1577;0,76284083703234
"768";220525;62;181;0,342541436464088
"769";220527;138;343;0,402332361516035
"770";220530;69;210;0,328571428571429
"771";220535;31;93;0,333333333333333
"772";220540;388;880;0,440909090909091
"773";220545;210;337;0,623145400593472
"774";220550;590;1905;0,309711286089239
"775";220551;63;195;0,323076923076923
"776";220552;55;212;0,259433962264151
"777";220553;132;402;0,328358208955224
"778";220554;14;78;0,179487179487179
"779";220555;19;146;0,13013698630137
"780";220556;12;99;0,121212121212121
"781";220557;55;173;0,317919075144509
"782";220558;41;130;0,315384615384615
"783";220559;78;190;0,410526315789474
"784";220560;84;225;0,373333333333333
"785";220570;846;2064;0,409883720930233
"786";220580;1683;2381;0,706845863082738
"787";220585;166;331;0,501510574018127
"788";220590;30;104;0,288461538461538
"789";220595;101;284;0,355633802816901
"790";220600;99;237;0,417721518987342
"791";220605;215;316;0,680379746835443
"792";220610;82;318;0,257861635220126
"793";220620;739;1705;0,433431085043988
"794";220630;7;30;0,233333333333333
"795";220635;33;163;0,202453987730061
"796";220640;87;352;0,247159090909091
"797";220650;267;635;0,420472440944882
"798";220660;82;272;0,301470588235294
"799";220665;24;116;0,206896551724138
"800";220667;70;188;0,372340425531915
"801";220669;65;278;0,233812949640288
"802";220670;222;485;0,457731958762887
"803";220672;44;100;0,44
"804";220675;116;263;0,44106463878327
"805";220680;192;478;0,401673640167364
"806";220690;172;356;0,48314606741573
"807";220695;14;74;0,189189189189189
"808";220700;1586;3652;0,434282584884995
"809";220710;14;96;0,145833333333333
"810";220720;283;566;0,5
"811";220730;11;67;0,164179104477612
"812";220735;30;100;0,3
"813";220740;89;310;0,287096774193548
"814";220750;156;510;0,305882352941176
"815";220755;123;272;0,452205882352941
"816";220760;529;929;0,569429494079656
"817";220770;2951;10204;0,289200313602509
"818";220775;16;123;0,130081300813008
"819";220777;150;301;0,498338870431894
"820";220779;28;88;0,318181818181818
"821";220780;853;1829;0,466375068343357
"822";220785;26;131;0,198473282442748
"823";220790;536;1880;0,285106382978723
"824";220793;20;48;0,416666666666667
"825";220795;44;116;0,379310344827586
"826";220800;3965;7707;0,514467367328403
"827";220810;298;584;0,51027397260274
"828";220820;130;532;0,244360902255639
"829";220830;135;753;0,179282868525896
"830";220840;277;2017;0,137332672285573
"831";220850;260;576;0,451388888888889
"832";220855;24;101;0,237623762376238
"833";220860;7;79;0,0886075949367089
"834";220865;37;127;0,291338582677165
"835";220870;275;651;0,422427035330261
"836";220880;520;1312;0,396341463414634
"837";220885;27;79;0,341772151898734
"838";220887;36;113;0,31858407079646
"839";220890;83;258;0,321705426356589
"840";220900;74;224;0,330357142857143
"841";220910;182;414;0,439613526570048
"842";220915;4;72;0,0555555555555556
"843";220920;2;34;0,0588235294117647
"844";220930;102;328;0,310975609756098
"845";220935;172;338;0,50887573964497
"846";220937;76;235;0,323404255319149
"847";220940;248;493;0,503042596348884
"848";220945;48;106;0,452830188679245
"849";220950;49;158;0,310126582278481
"850";220955;155;490;0,316326530612245
"851";220960;93;257;0,361867704280156
"852";220965;20;76;0,263157894736842
"853";220970;174;580;0,3
"854";220975;18;50;0,36
"855";220980;68;177;0,384180790960452
"856";220985;158;330;0,478787878787879
"857";220987;9;87;0,103448275862069
"858";220990;87;249;0,349397590361446
"859";220995;130;358;0,363128491620112
"860";220997;56;178;0,314606741573034
"861";221000;264;670;0,394029850746269
"862";221005;33;148;0,222972972972973
"863";221010;102;279;0,365591397849462
"864";221020;196;431;0,454756380510441
"865";221030;325;679;0,478645066273932
"866";221035;186;571;0,325744308231173
"867";221037;49;100;0,49
"868";221038;4;50;0,08
"869";221039;41;109;0,376146788990826
"870";221040;395;822;0,480535279805353
"871";221050;536;1059;0,506137865911237
"872";221060;1775;5222;0,339908081194944
"873";221062;35;109;0,321100917431193
"874";221063;28;133;0,210526315789474
"875";221065;106;327;0,324159021406728
"876";221070;671;1517;0,442320369149637
"877";221080;96;271;0,354243542435424
"878";221090;27;79;0,341772151898734
"879";221093;336;611;0,549918166939444
"880";221095;28;111;0,252252252252252
"881";221097;42;150;0,28
"882";221100;10301;44974;0,229043447325121
"883";221110;1326;2546;0,520816967792616
"884";221120;830;1772;0,468397291196388
"885";221130;763;1644;0,464111922141119
"886";221135;130;392;0,331632653061224
"887";221140;25;154;0,162337662337662
"888";221150;72;171;0,421052631578947
"889";221160;50;127;0,393700787401575
"890";221170;149;384;0,388020833333333
"891";230010;177;452;0,391592920353982
"892";230015;119;529;0,224952741020794
"893";230020;758;2297;0,329995646495429
"894";230030;1015;2284;0,444395796847636
"895";230040;100;407;0,245700245700246
"896";230050;68;465;0,146236559139785
"897";230060;132;427;0,309133489461358
"898";230070;264;968;0,272727272727273
"899";230075;176;1065;0,165258215962441
"900";230080;155;387;0,400516795865633
"901";230090;64;376;0,170212765957447
"902";230100;486;2408;0,201827242524917
"903";230110;518;2717;0,190651453809349
"904";230120;297;1474;0,201492537313433
"905";230125;127;340;0,373529411764706
"906";230130;651;1569;0,41491395793499
"907";230140;105;560;0,1875
"908";230150;211;458;0,460698689956332
"909";230160;267;832;0,320913461538462
"910";230170;1223;2071;0,590535972959923
"911";230180;215;452;0,475663716814159
"912";230185;67;517;0,129593810444874
"913";230190;1076;4443;0,242178708080126
"914";230195;123;618;0,199029126213592
"915";230200;385;928;0,414870689655172
"916";230205;74;343;0,215743440233236
"917";230210;386;1607;0,24019912881145
"918";230220;448;1331;0,336589030803907
"919";230230;181;806;0,224565756823821
"920";230240;887;3189;0,278143618689244
"921";230250;2115;4423;0,478182229256161
"922";230260;660;2366;0,278951817413356
"923";230270;486;1550;0,313548387096774
"924";230280;758;2999;0,252750916972324
"925";230290;110;660;0,166666666666667
"926";230300;135;554;0,243682310469314
"927";230310;86;548;0,156934306569343
"928";230320;339;1455;0,232989690721649
"929";230330;425;814;0,522113022113022
"930";230340;175;570;0,307017543859649
"931";230350;621;2905;0,213769363166954
"932";230360;218;590;0,369491525423729
"933";230365;30;216;0,138888888888889
"934";230370;2327;11504;0,202277468706537
"935";230380;387;1057;0,366130558183538
"936";230390;535;927;0,577130528586839
"937";230393;62;377;0,164456233421751
"938";230395;167;660;0,253030303030303
"939";230400;343;973;0,352517985611511
"940";230410;690;3476;0,198504027617952
"941";230420;3171;10045;0,315679442508711
"942";230423;217;738;0,294037940379404
"943";230425;261;763;0,342070773263434
"944";230426;73;263;0,277566539923954
"945";230427;35;184;0,190217391304348
"946";230428;296;1550;0,190967741935484
"947";230430;233;936;0,248931623931624
"948";230435;185;961;0,192507804370447
"949";230440;23961;115119;0,208141140906366
"950";230445;93;349;0,26647564469914
"951";230450;210;754;0,278514588859416
"952";230460;12;175;0,0685714285714286
"953";230465;200;539;0,371057513914657
"954";230470;320;1432;0,223463687150838
"955";230480;9;139;0,0647482014388489
"956";230490;157;485;0,323711340206186
"957";230495;177;921;0,192182410423453
"958";230500;406;1476;0,275067750677507
"959";230510;71;290;0,244827586206897
"960";230520;200;683;0,292825768667643
"961";230523;399;2115;0,188652482269504
"962";230526;61;403;0,15136476426799
"963";230530;308;1191;0,258606213266163
"964";230533;33;305;0,108196721311475
"965";230535;101;483;0,209109730848861
"966";230540;536;2350;0,228085106382979
"967";230550;1649;6559;0,251410275956701
"968";230560;215;854;0,25175644028103
"969";230565;251;609;0,412151067323481
"970";230570;327;597;0,547738693467337
"971";230580;933;2693;0,346453769030821
"972";230590;389;1316;0,295592705167173
"973";230600;173;590;0,293220338983051
"974";230610;175;697;0,251076040172166
"975";230620;41;256;0,16015625
"976";230625;256;1117;0,229185317815577
"977";230630;524;1641;0,319317489335771
"978";230640;926;5454;0,16978364503117
"979";230650;324;1027;0,315481986368062
"980";230655;164;1017;0,16125860373648
"981";230660;93;504;0,18452380952381
"982";230670;73;533;0,136960600375235
"983";230680;50;298;0,167785234899329
"984";230690;402;1455;0,276288659793814
"985";230700;297;1258;0,236089030206677
"986";230710;591;1512;0,390873015873016
"987";230720;155;466;0,332618025751073
"988";230725;41;407;0,100737100737101
"989";230730;2088;11429;0,182693149006912
"990";230740;517;1421;0,363828289936664
"991";230750;791;2329;0,339630742808072
"992";230760;497;2663;0,186631618475404
"993";230763;56;356;0,157303370786517
"994";230765;1466;9047;0,162042666077153
"995";230770;446;2990;0,149163879598662
"996";230780;171;789;0,216730038022814
"997";230790;77;296;0,260135135135135
"998";230800;416;1508;0,275862068965517
"999";230810;930;2731;0,34053460270963
"1000";230820;100;494;0,202429149797571
"1001";230830;383;1036;0,36969111969112
"1002";230835;61;433;0,140877598152425
"1003";230837;67;394;0,17005076142132
"1004";230840;894;2952;0,302845528455285
"1005";230850;504;1616;0,311881188118812
"1006";230860;337;804;0,419154228855721
"1007";230870;149;2919;0,0510448783830079
"1008";230880;75;281;0,266903914590747
"1009";230890;97;689;0,140783744557329
"1010";230900;914;1465;0,623890784982935
"1011";230910;85;386;0,22020725388601
"1012";230920;473;1227;0,385493072534637
"1013";230930;735;1853;0,396654074473826
"1014";230940;509;1419;0,358703312191684
"1015";230945;201;956;0,210251046025105
"1016";230950;396;1287;0,307692307692308
"1017";230960;318;1751;0,181610508280982
"1018";230970;281;1656;0,169685990338164
"1019";230980;249;660;0,377272727272727
"1020";230990;165;379;0,435356200527704
"1021";231000;72;330;0,218181818181818
"1022";231010;93;367;0,253405994550409
"1023";231020;260;1213;0,21434460016488
"1024";231025;144;1042;0,138195777351248
"1025";231030;587;1759;0,333712336554861
"1026";231040;32;234;0,136752136752137
"1027";231050;311;1497;0,207748830995324
"1028";231060;181;521;0,347408829174664
"1029";231070;229;1474;0,155359565807327
"1030";231080;214;703;0,304409672830725
"1031";231085;136;737;0,184531886024423
"1032";231090;262;662;0,395770392749245
"1033";231095;52;250;0,208
"1034";231100;154;403;0,382133995037221
"1035";231110;428;1004;0,426294820717131
"1036";231120;275;666;0,412912912912913
"1037";231123;25;167;0,149700598802395
"1038";231126;73;457;0,159737417943107
"1039";231130;437;3197;0,136690647482014
"1040";231135;421;914;0,460612691466083
"1041";231140;1610;3999;0,402600650162541
"1042";231150;141;703;0,200568990042674
"1043";231160;518;1652;0,313559322033898
"1044";231170;89;620;0,143548387096774
"1045";231180;1807;6348;0,284656584751103
"1046";231190;350;867;0,403690888119954
"1047";231195;426;1023;0,416422287390029
"1048";231200;202;1079;0,187210379981464
"1049";231210;314;971;0,323377960865088
"1050";231220;594;1999;0,297148574287144
"1051";231230;931;2171;0,428834638415477
"1052";231240;206;1408;0,146306818181818
"1053";231250;23;263;0,0874524714828897
"1054";231260;47;376;0,125
"1055";231270;473;1492;0,317024128686327
"1056";231280;34;279;0,121863799283154
"1057";231290;1654;11062;0,149520882299765
"1058";231300;66;506;0,130434782608696
"1059";231310;360;1772;0,203160270880361
"1060";231320;382;1130;0,338053097345133
"1061";231325;15;182;0,0824175824175824
"1062";231330;1913;4708;0,406329651656754
"1063";231335;60;421;0,142517814726841
"1064";231340;413;2458;0,168022782750203
"1065";231350;265;1278;0,20735524256651
"1066";231355;143;505;0,283168316831683
"1067";231360;741;1872;0,395833333333333
"1068";231370;161;296;0,543918918918919
"1069";231375;101;511;0,197651663405088
"1070";231380;143;714;0,200280112044818
"1071";231390;94;420;0,223809523809524
"1072";231395;196;748;0,262032085561497
"1073";231400;653;2062;0,316682832201746
"1074";231410;1019;2963;0,343908201147486
"1075";240010;483;1055;0,45781990521327
"1076";240020;651;2468;0,263776337115073
"1077";240030;333;767;0,434159061277705
"1078";240040;36;134;0,26865671641791
"1079";240050;1175;2408;0,487956810631229
"1080";240060;240;548;0,437956204379562
"1081";240070;53;302;0,175496688741722
"1082";240080;264;758;0,348284960422164
"1083";240090;425;752;0,565159574468085
"1084";240100;377;1762;0,213961407491487
"1085";240110;633;1454;0,4353507565337
"1086";240120;40;316;0,126582278481013
"1087";240130;123;327;0,376146788990826
"1088";240140;49;245;0,2
"1089";240145;126;809;0,1557478368356
"1090";240150;15;113;0,132743362831858
"1091";240160;35;165;0,212121212121212
"1092";240165;17;167;0,101796407185629
"1093";240170;40;282;0,141843971631206
"1094";240180;46;327;0,140672782874618
"1095";240185;20;136;0,147058823529412
"1096";240190;12;107;0,11214953271028
"1097";240200;1278;3678;0,34747145187602
"1098";240210;291;658;0,442249240121581
"1099";240220;367;1011;0,363006923837784
"1100";240230;805;1784;0,451233183856502
"1101";240240;80;360;0,222222222222222
"1102";240250;91;288;0,315972222222222
"1103";240260;383;2062;0,185741998060136
"1104";240270;92;543;0,169429097605893
"1105";240280;145;357;0,406162464985994
"1106";240290;248;357;0,694677871148459
"1107";240300;103;424;0,242924528301887
"1108";240310;499;2262;0,220601237842617
"1109";240320;97;342;0,283625730994152
"1110";240325;889;5654;0,157233816766891
"1111";240330;111;279;0,397849462365591
"1112";240340;67;259;0,258687258687259
"1113";240350;59;234;0,252136752136752
"1114";240360;150;740;0,202702702702703
"1115";240370;45;165;0,272727272727273
"1116";240375;27;100;0,27
"1117";240380;430;1036;0,415057915057915
"1118";240390;82;184;0,445652173913043
"1119";240400;131;350;0,374285714285714
"1120";240410;7;45;0,155555555555556
"1121";240420;72;618;0,116504854368932
"1122";240430;233;632;0,368670886075949
"1123";240440;71;358;0,198324022346369
"1124";240450;107;566;0,18904593639576
"1125";240460;52;263;0,197718631178707
"1126";240470;94;434;0,216589861751152
"1127";240480;22;98;0,224489795918367
"1128";240485;72;326;0,220858895705521
"1129";240490;123;282;0,436170212765957
"1130";240500;192;453;0,423841059602649
"1131";240510;17;145;0,117241379310345
"1132";240520;55;227;0,242290748898678
"1133";240530;60;258;0,232558139534884
"1134";240540;32;220;0,145454545454545
"1135";240550;14;55;0,254545454545455
"1136";240560;402;869;0,462600690448792
"1137";240570;261;740;0,352702702702703
"1138";240580;302;1198;0,252086811352254
"1139";240590;57;159;0,358490566037736
"1140";240600;106;341;0,310850439882698
"1141";240610;294;955;0,307853403141361
"1142";240615;13;69;0,188405797101449
"1143";240620;99;303;0,326732673267327
"1144";240630;25;169;0,14792899408284
"1145";240640;27;112;0,241071428571429
"1146";240650;243;853;0,284876905041032
"1147";240660;31;230;0,134782608695652
"1148";240670;255;655;0,389312977099237
"1149";240680;52;263;0,197718631178707
"1150";240690;171;343;0,498542274052478
"1151";240700;109;427;0,255269320843091
"1152";240710;353;2345;0,150533049040512
"1153";240720;402;1114;0,360861759425494
"1154";240725;42;158;0,265822784810127
"1155";240730;261;645;0,404651162790698
"1156";240740;320;570;0,56140350877193
"1157";240750;62;285;0,217543859649123
"1158";240760;16;92;0,173913043478261
"1159";240770;33;298;0,110738255033557
"1160";240780;134;701;0,191155492154066
"1161";240790;13;96;0,135416666666667
"1162";240800;1397;9545;0,146359350445259
"1163";240810;5318;29732;0,178864523072784
"1164";240820;103;633;0,162717219589258
"1165";240830;317;1562;0,202944942381562
"1166";240840;118;245;0,481632653061224
