"";"COD6D";"adm";"atencao_basica";"assist_hosp";"suporte";"vigil_epidem";"alimentacao";"trabalhador";"educ_infantil";"direitos";"saneamento_rural";"saneamento_urb";"desenv";"outros";"total"
"2784";"160015";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2785";"350630";0;20000;0;0;0;0;0;0;0;0;0;0;0;20000
"2786";"260430";0;50000;0;0;0;0;0;0;0;0;50000;0;0;1e+05
"2787";"260430";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2788";"500770";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2789";"130220";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2790";"250240";0;0;0;0;0;0;0;0;0;0;67500;0;0;67500
"2791";"311615";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2792";"211105";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2793";"320316";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2794";"241290";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2795";"355300";0;20000;0;0;0;0;0;0;0;0;0;0;0;20000
"2796";"412050";0;33333,3333333333;0;0;0;0;0;0;0;0;0;0;0;33333,3333333333
"2797";"312590";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2798";"240030";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2799";"353600";0;0;45000;0;0;0;0;0;0;0;0;0;0;45000
"2800";"312450";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2801";"292390";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2802";"430163";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2803";"290050";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2804";"350680";0;0;250000;0;0;0;0;0;0;0;0;0;0;250000
"2805";"315130";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2806";"521640";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2807";"320225";0;50000;0;0;0;0;0;0;0;0;0;0;0;50000
"2808";"280040";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2809";"320310";0;30000;0;0;0;0;0;0;0;0;0;0;0;30000
"2810";"270250";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2811";"320290";0;0;50000;0;0;0;0;0;0;0;0;0;0;50000
"2812";"316555";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2813";"310910";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2814";"351940";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2815";"432020";0;0;1e+05;0;0;0;0;0;0;0;0;0;0;1e+05
"2816";"291733";0;0;40000;0;0;0;0;0;0;0;0;0;0;40000
"2817";"270610";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2818";"270610";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2819";"315420";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2820";"240270";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2821";"421510";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2822";"270200";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2823";"311400";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2824";"330160";0;27000;0;0;0;0;0;0;0;0;0;0;0;27000
"2825";"510370";0;22500;0;0;0;0;0;0;0;0;0;0;0;22500
"2826";"210592";0;26666,6666666667;0;0;0;0;0;0;0;0;0;0;0;26666,6666666667
"2827";"353510";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2828";"500200";0;167500;0;0;0;0;0;0;0;0;0;0;0;167500
"2829";"500200";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2830";"211178";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2831";"140015";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2832";"140015";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2833";"411020";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2834";"220240";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2835";"270810";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2836";"431365";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2837";"130083";0;40000;0;0;0;0;0;0;0;0;0;0;0;40000
"2838";"172208";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2839";"410310";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2840";"510279";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2841";"261280";0;25000;0;0;0;0;0;0;0;0;0;0;0;25000
"2842";"421700";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2843";"291620";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2844";"261030";0;50000;0;0;0;0;0;0;0;0;75000;0;0;125000
"2845";"280410";0;176666,666666667;0;62500;0;0;0;0;0;0;0;0;0;239166,666666667
"2846";"290180";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2847";"510305";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2848";"421340";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2849";"510682";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2850";"410530";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2851";"310970";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2852";"240010";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2853";"355610";0;0;40000;0;0;0;0;0;0;0;20000;0;0;60000
"2854";"210520";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2855";"251510";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2856";"270600";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2857";"353500";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2858";"410560";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2859";"210040";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2860";"220110";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2861";"290440";0;0;35000;0;0;0;0;0;0;0;0;0;0;35000
"2862";"432253";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2863";"240910";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2864";"320335";0;45000;0;0;0;0;0;0;0;0;1e+05;0;0;145000
"2865";"220500";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2866";"520470";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2867";"310290";0;0;0;0;0;0;0;0;0;0;68500;0;0;68500
"2868";"310290";0;0;0;0;0;0;0;0;0;0;159722;0;0;159722
"2869";"220430";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2870";"260330";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2871";"261430";0;2e+05;0;0;0;0;0;0;0;0;0;0;0;2e+05
"2872";"430200";0;20000;0;0;0;0;0;0;0;0;0;0;0;20000
"2873";"292105";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2874";"290420";0;115000;0;0;0;0;0;0;0;0;0;0;0;115000
"2875";"320250";0;67500;0;0;0;0;0;0;0;0;90000;0;0;157500
"2876";"410510";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2877";"251150";0;75000;0;0;0;0;0;0;0;0;0;0;0;75000
"2878";"251150";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2879";"292975";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2880";"510517";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2881";"351390";0;0;2e+05;0;0;0;0;0;0;0;0;0;0;2e+05
"2882";"431770";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2883";"410800";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2884";"291960";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2885";"411910";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2886";"261200";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2887";"411705";0;0;0;50000;0;0;0;0;0;0;0;0;0;50000
"2888";"261120";0;250000;0;0;0;0;0;0;0;0;0;0;0;250000
"2889";"355140";0;1e+05;0;0;0;0;0;0;0;0;0;0;0;1e+05
"2890";"211285";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2891";"520740";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2892";"521720";0;180000;75000;0;0;0;0;0;0;0;0;0;0;255000
"2893";"521720";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2894";"521980";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2895";"320495";0;2e+05;0;0;0;0;0;0;0;0;0;0;0;2e+05
"2896";"411007";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2897";"312020";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2898";"352760";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2899";"510805";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2900";"351905";0;0;35000;0;0;0;0;0;0;0;22857,1428571429;0;0;57857,1428571429
"2901";"410230";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2902";"231040";0;65000;0;0;0;0;0;0;0;0;0;0;0;65000
"2903";"354190";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2904";"350440";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2905";"320440";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2906";"230533";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2907";"315770";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2908";"412470";0;0;0;50000;0;0;0;0;0;0;0;0;0;50000
"2909";"230565";0;0;0;0;0;0;0;0;0;0;36000;0;0;36000
"2910";"315217";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2911";"270644";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2912";"250670";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2913";"260150";0;28000;0;0;0;0;0;0;0;0;0;0;0;28000
"2914";"291010";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2915";"316850";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2916";"355260";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2917";"311180";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2918";"150260";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2919";"241420";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2920";"210610";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2921";"250610";0;65000;0;0;0;0;0;0;0;0;333333,333333333;0;0;398333,333333333
"2922";"280240";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2923";"210110";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2924";"280660";0;450000;75000;0;0;0;0;0;0;0;0;0;0;525000
"2925";"240770";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2926";"290480";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2927";"210600";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2928";"330022";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2929";"260550";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2930";"510520";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2931";"293090";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2932";"314910";0;0;33333,3333333333;0;0;0;0;0;0;0;0;0;0;33333,3333333333
"2933";"412840";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2934";"430240";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2935";"431110";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2936";"311130";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2937";"510460";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2938";"270760";0;0;0;0;0;0;0;0;0;0;59600;0;0;59600
"2939";"172210";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2940";"230910";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2941";"313050";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2942";"412385";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2943";"260795";0;0;0;0;0;0;0;0;0;0;56250;0;0;56250
"2944";"430230";0;0;0;1e+05;0;0;0;0;0;0;0;0;0;1e+05
"2945";"521300";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2946";"412500";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2947";"290685";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2948";"230140";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2949";"412250";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2950";"171650";0;0;0;0;0;0;0;0;0;0;4600500;0;0;4600500
"2951";"210920";0;0;0;0;0;0;0;0;0;0;150000;0;0;150000
"2952";"210920";0;0;0;0;0;0;0;0;0;0;83333,3333333333;0;0;83333,3333333333
"2953";"240080";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2954";"290170";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2955";"290205";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2956";"240180";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2957";"520780";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2958";"210015";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2959";"230980";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2960";"510610";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2961";"430468";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2962";"110150";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2963";"510615";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2964";"210410";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2965";"211023";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2966";"420720";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2967";"312760";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2968";"317000";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2969";"320170";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2970";"500375";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2971";"500375";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2972";"316245";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2973";"320265";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2974";"412100";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2975";"250860";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2976";"220810";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2977";"420330";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2978";"313980";0;0;0;0;0;0;0;0;0;0;36000;0;0;36000
"2979";"261247";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2980";"352550";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2981";"353200";0;33333,3333333333;50000;0;0;0;0;0;0;0;0;0;0;83333,3333333333
"2982";"320016";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2983";"411800";0;0;0;0;0;0;0;0;0;0;80000;0;0;80000
"2984";"316030";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2985";"260690";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2986";"260392";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2987";"251090";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2988";"430235";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2989";"313230";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2990";"351070";0;0;1e+05;0;0;0;0;0;0;0;0;0;0;1e+05
"2991";"290265";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2992";"412785";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2993";"500230";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2994";"241390";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2995";"311390";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2996";"420970";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2997";"292980";0;46666,6666666667;0;0;0;0;0;0;0;0;0;0;0;46666,6666666667
"2998";"421880";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2999";"313320";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3000";"411670";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3001";"411270";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3002";"110130";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3003";"431645";0;50000;0;0;0;0;0;0;0;0;0;0;0;50000
"3004";"315550";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3005";"130426";0;0;0;0;0;0;0;0;0;0;90000;0;0;90000
"3006";"220850";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3007";"320115";0;0;1e+05;0;0;0;0;0;0;0;0;0;0;1e+05
"3008";"292690";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3009";"210465";0;0;0;0;0;0;0;0;0;0;66000;0;0;66000
"3010";"521483";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3011";"240930";0;0;0;1e+05;0;0;0;0;0;0;0;0;0;1e+05
"3012";"251310";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3013";"211172";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3014";"291430";0;50000;0;0;0;0;0;0;0;0;0;0;0;50000
"3015";"231100";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3016";"260180";0;0;0;0;0;0;0;0;0;0;56250;0;0;56250
"3017";"231010";0;0;0;0;0;0;0;0;0;0;49500;0;0;49500
"3018";"510558";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3019";"230570";0;0;0;0;0;0;0;0;0;0;49500;0;0;49500
"3020";"211153";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3021";"270375";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3022";"352980";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3023";"317005";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3024";"280390";0;12500;0;10000;0;0;0;0;0;0;80000;0;0;102500
"3025";"210177";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3026";"293075";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3027";"292610";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3028";"270560";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3029";"170900";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3030";"520790";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3031";"353940";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3032";"431270";0;50000;0;0;0;0;0;0;0;0;0;0;0;50000
"3033";"221080";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3034";"210490";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3035";"355080";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3036";"240570";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3037";"355720";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3038";"431250";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3039";"510621";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3040";"260860";0;90000;0;0;0;0;0;0;0;0;227000;0;0;317000
"3041";"313470";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3042";"354290";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3043";"500345";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3044";"211090";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3045";"310210";0;0;0;0;0;0;0;0;0;0;70600;0;0;70600
"3046";"240460";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3047";"310280";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3048";"352290";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3049";"312970";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3050";"421150";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3051";"411190";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3052";"350990";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3053";"260920";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3054";"320450";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3055";"292205";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3056";"351450";0;0;83333,3333333333;0;0;0;0;0;0;0;0;0;0;83333,3333333333
"3057";"150285";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3058";"313740";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3059";"412667";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3060";"310650";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3061";"240070";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3062";"211102";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3063";"291940";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3064";"430620";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3065";"411250";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3066";"270280";0;0;0;0;0;0;0;0;0;83333,3333333333;0;0;0;83333,3333333333
"3067";"231260";0;0;0;0;0;0;0;0;0;0;25000;0;0;25000
"3068";"293060";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3069";"500635";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3070";"420710";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3071";"241230";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3072";"430810";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3073";"292265";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3074";"313220";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3075";"240430";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3076";"240450";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3077";"260440";0;25000;0;0;0;0;0;0;0;0;0;0;0;25000
"3078";"150611";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3079";"520990";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3080";"160080";0;0;0;0;0;0;0;0;0;0;45000;0;0;45000
"3081";"432380";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3082";"412390";0;33750;0;0;0;0;0;0;0;0;0;0;0;33750
"3083";"260480";0;0;0;0;0;0;0;0;0;0;40000;0;0;40000
"3084";"210720";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3085";"292180";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3086";"293345";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3087";"250940";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3088";"290550";0;0;0;0;0;0;0;0;0;0;68600;0;0;68600
"3089";"320260";0;0;0;0;0;0;0;0;0;0;1e+05;0;0;1e+05
"3090";"292260";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3091";"260270";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3092";"120001";0;116666,666666667;36000;125000;0;0;0;0;0;0;2e+05;0;0;477666,666666667
"3093";"522200";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3094";"210515";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3095";"160070";0;0;0;0;0;0;0;0;0;0;150000;0;0;150000
"3096";"210315";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3097";"430190";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3098";"210375";0;50000;0;0;0;0;0;0;0;0;0;0;0;50000
"3099";"292045";0;0;0;0;0;0;0;0;0;0;40000;0;0;40000
"3100";"293076";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3101";"330115";0;60000;128050,6;0;0;0;0;0;0;0;35550;0;0;223600,6
"3102";"311070";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3103";"411610";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3104";"314050";0;0;0;0;0;0;0;0;0;0;27400;0;0;27400
"3105";"230390";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3106";"171330";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3107";"430120";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3108";"250090";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3109";"410250";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3110";"110070";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3111";"430545";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3112";"314100";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3113";"291690";0;90000;0;0;0;0;0;0;0;0;0;0;0;90000
"3114";"150563";0;30000;0;0;0;0;0;0;0;0;30000;0;0;60000
"3115";"355600";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3116";"310100";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3117";"261470";0;56250;0;0;0;0;0;0;0;0;1e+05;0;0;156250
"3118";"355360";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3119";"130090";0;90000;0;0;0;0;0;0;0;0;0;0;0;90000
"3120";"260130";0;39400;0;0;0;0;0;0;0;0;129000;0;0;168400
"3121";"431450";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3122";"292470";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3123";"330412";0;75000;50000;0;0;0;0;0;0;0;22500;0;0;147500
"3124";"354170";0;0;250000;0;0;0;0;0;0;0;0;0;0;250000
"3125";"230837";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3126";"293170";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3127";"314500";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3128";"411140";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3129";"110037";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3130";"430080";0;0;1e+05;0;0;0;0;0;0;0;0;0;0;1e+05
"3131";"291000";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3132";"313550";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3133";"351600";0;0;33333,3333333333;0;0;0;0;0;0;0;0;0;0;33333,3333333333
"3134";"230393";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3135";"280750";0;31250;0;0;0;0;0;0;0;0;40000;0;0;71250
"3136";"231390";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3137";"355395";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3138";"250920";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3139";"230526";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3140";"251240";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3141";"240120";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3142";"280340";0;0;50000;0;0;0;0;0;0;0;0;0;0;50000
"3143";"311770";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3144";"410445";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3145";"280630";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3146";"251550";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3147";"411390";0;0;90000;0;0;0;0;0;0;0;0;0;0;90000
"3148";"110170";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3149";"230450";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3150";"241460";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3151";"421760";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3152";"420600";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3153";"353630";0;22500;0;0;0;0;0;0;0;0;0;0;0;22500
"3154";"355180";0;75000;16666,6666666667;1e+05;0;0;0;0;0;124999,5;0;0;0;316666,166666667
"3155";"292670";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3156";"261270";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3157";"510706";0;0;0;0;0;0;0;0;0;0;0;0;0;0
