"";"CODUFMUN";"qtde"
"4126";"430955";6
"4127";"430957";5
"4128";"430960";41,5
"4129";"430965";9
"4130";"430970";16
"4131";"430975";9,5
"4132";"430980";19
"4133";"430990";17
"4134";"430995";4,5
"4135";"431000";45
"4136";"431010";75
"4137";"431020";559
"4138";"431030";22
"4139";"431033";79
"4140";"431036";4
"4141";"431040";18
"4142";"431041";5,5
"4143";"431043";8
"4144";"431046";6
"4145";"431050";30
"4146";"431053";6
"4147";"431055";6
"4148";"431057";3
"4149";"431060";93
"4150";"431065";5
"4151";"431070";11
"4152";"431075";12
"4153";"431080";69,5
"4154";"431085";32
"4155";"431087";5,5
"4156";"431090";18,5
"4157";"431100";53
"4158";"431110";14
"4159";"431112";12
"4160";"431113";6
"4161";"431115";17
"4162";"431120";73
"4163";"431123";3
"4164";"431125";14
"4165";"431127";7
"4166";"431130";49
"4167";"431140";463
"4168";"431142";6
"4169";"431150";25
"4170";"431160";15
"4171";"431162";11,5
"4172";"431164";4
"4173";"431170";15
"4174";"431171";13
"4175";"431173";7
"4176";"431175";11
"4177";"431177";14
"4178";"431179";4
"4179";"431180";95
"4180";"431190";10
"4181";"431198";3
"4182";"431200";9
"4183";"431205";21
"4184";"431210";20
"4185";"431213";6
"4186";"431215";9
"4187";"431217";7
"4188";"431220";14
"4189";"431225";14
"4190";"431230";11,5
"4191";"431235";3
"4192";"431237";7
"4193";"431238";4
"4194";"431240";309
"4195";"431242";11
"4196";"431244";11
"4197";"431245";17
"4198";"431247";9
"4199";"431250";37
"4200";"431260";19
"4201";"431261";7
"4202";"431262";6
"4203";"431265";54
"4204";"431267";3
"4205";"431270";38
"4206";"431275";15
"4207";"431280";6
"4208";"431290";22
"4209";"431295";5
"4210";"431300";19,5
"4211";"431301";5
"4212";"431303";10
"4213";"431306";31
"4214";"431308";2
"4215";"431310";30,5
"4216";"431320";54
"4217";"431330";83
"4218";"431333";8
"4219";"431335";7,5
"4220";"431337";15
"4221";"431339";11
"4222";"431340";729
"4223";"431342";9
"4224";"431344";7
"4225";"431346";4
"4226";"431349";6
"4227";"431350";175
"4228";"431360";16
"4229";"431365";61
"4230";"431370";140
"4231";"431380";25,5
"4232";"431390";97
"4233";"431395";22
"4234";"431400";22
"4235";"431402";19
"4236";"431403";5
"4237";"431405";79
"4238";"431406";8
"4239";"431407";17,5
"4240";"431410";1773,5
"4241";"431413";4
"4242";"431415";16
"4243";"431417";15
"4244";"431420";17
"4245";"431430";14
"4246";"431440";1995
"4247";"431442";10
"4248";"431445";9
"4249";"431446";7
"4250";"431447";15
"4251";"431449";5
"4252";"431450";30
"4253";"431455";11
"4254";"431460";43
"4255";"431470";17
"4256";"431475";5
"4257";"431477";8
"4258";"431478";4
"4259";"431480";53
"4260";"431490";12720,5
"4261";"431500";19
"4262";"431505";6
"4263";"431507";3
"4264";"431510";30
"4265";"431513";5
"4266";"431514";5
"4267";"431515";22
"4268";"431517";3
"4269";"431520";14
"4270";"431530";49
"4271";"431531";4
"4272";"431532";9
"4273";"431535";15
"4274";"431540";32
"4275";"431545";6
"4276";"431550";47
"4277";"431555";7
"4278";"431560";802,5
"4279";"431570";91,5
"4280";"431575";14
"4281";"431580";13
"4282";"431590";21
"4283";"431595";11
"4284";"431600";43
"4285";"431610";34,5
"4286";"431620";11
"4287";"431630";24
"4288";"431640";155
"4289";"431642";10
"4290";"431643";18
"4291";"431645";38
"4292";"431647";5
"4293";"431650";28
"4294";"431660";33
"4295";"431670";21
"4296";"431673";6,5
"4297";"431675";13
"4298";"431680";212,5
"4299";"431690";1164
"4300";"431695";12
"4301";"431697";5
"4302";"431700";28
"4303";"431710";60,5
"4304";"431720";392,5
"4305";"431725";11
"4306";"431730";88,5
"4307";"431740";78
"4308";"431750";350
"4309";"431755";4
"4310";"431760";114
"4311";"431770";20
"4312";"431775";6
"4313";"431780";48
"4314";"431790";21
"4315";"431795";3
"4316";"431800";142
"4317";"431805";13
"4318";"431810";64,5
"4319";"431820";42
"4320";"431830";155
"4321";"431840";156
"4322";"431842";5
"4323";"431843";17,5
"4324";"431844";3
"4325";"431845";8
"4326";"431846";9
"4327";"431848";5
"4328";"431849";15
"4329";"431850";48
"4330";"431860";27,5
"4331";"431861";9
"4332";"431862";11
"4333";"431870";474
"4334";"431880";152
"4335";"431890";138
"4336";"431900";52
"4337";"431910";18
"4338";"431912";9
"4339";"431915";23,5
"4340";"431920";16
"4341";"431930";24
"4342";"431935";5
"4343";"431936";7
"4344";"431937";3
"4345";"431940";50
"4346";"431950";63,5
"4347";"431960";52
"4348";"431970";12
"4349";"431971";5
"4350";"431973";10
"4351";"431975";5
"4352";"431980";26
"4353";"431990";176
"4354";"432000";314
"4355";"432010";67
"4356";"432020";24
"4357";"432023";5
"4358";"432026";23
"4359";"432030";20
"4360";"432032";8
"4361";"432035";9
"4362";"432040";35
"4363";"432045";10
"4364";"432050";17
"4365";"432055";9
"4366";"432057";4
"4367";"432060";13
"4368";"432065";8
"4369";"432067";32
"4370";"432070";42
"4371";"432080";103
"4372";"432085";9
"4373";"432090";70,5
"4374";"432100";33
"4375";"432110";38
"4376";"432120";121
"4377";"432130";66
"4378";"432132";10
"4379";"432135";17
"4380";"432140";67
"4381";"432143";26
"4382";"432145";74
"4383";"432146";4
"4384";"432147";6
"4385";"432149";8
"4386";"432150";207,5
"4387";"432160";121
"4388";"432162";3
"4389";"432163";14,5
"4390";"432166";23
"4391";"432170";44
"4392";"432180";110,5
"4393";"432183";8
"4394";"432185";15
"4395";"432190";147,5
"4396";"432195";28
"4397";"432200";102
"4398";"432210";33
"4399";"432215";7
"4400";"432218";5
"4401";"432220";64
"4402";"432225";8
"4403";"432230";30
"4404";"432232";13
"4405";"432234";7
"4406";"432235";3
"4407";"432237";5
"4408";"432240";359
"4409";"432250";218,5
"4410";"432252";5
"4411";"432253";27
"4412";"432254";13
"4413";"432255";7
"4414";"432260";193,5
"4415";"432270";51
"4416";"432280";82
"4417";"432285";3
"4418";"432290";15,5
"4419";"432300";368
"4420";"432310";14
"4421";"432320";13
"4422";"432330";5,5
"4423";"432335";5
"4424";"432340";13
"4425";"432345";9
"4426";"432350";5
"4427";"432360";5
"4428";"432370";13
"4429";"432375";4
"4430";"432377";3
"4431";"432380";44
"4432";"420005";3
"4433";"420010";39
"4434";"420020";26
"4435";"420030";7
"4436";"420040";17
"4437";"420050";14
"4438";"420055";6
"4439";"420060";8
"4440";"420070";24
"4441";"420075";10,5
"4442";"420080";18
"4443";"420090";22
"4444";"420100";22
"4445";"420110";22
"4446";"420120";15
"4447";"420125";15,5
"4448";"420127";12
"4449";"420130";23
"4450";"420140";156
"4451";"420150";16
"4452";"420160";9
"4453";"420165";4
"4454";"420170";9
"4455";"420180";6
"4456";"420190";11
"4457";"420195";15
"4458";"420200";381
"4459";"420205";18
"4460";"420207";13
"4461";"420208";4
"4462";"420209";6
"4463";"420210";51
"4464";"420213";17,5
"4465";"420215";4
"4466";"420220";22
"4467";"420230";128,5
"4468";"420240";1429
"4469";"420243";21
"4470";"420245";31,5
"4471";"420250";13
"4472";"420253";7
"4473";"420257";3
"4474";"420260";27
"4475";"420270";6
"4476";"420280";96
"4477";"420285";5
"4478";"420287";6
"4479";"420290";341,5
"4480";"420300";97,5
"4481";"420310";18
"4482";"420315";4,5
"4483";"420320";101
"4484";"420325";4
"4485";"420330";32
"4486";"420340";20
"4487";"420350";39
"4488";"420360";72,5
"4489";"420370";21,5
"4490";"420380";188
"4491";"420390";46
"4492";"420395";42
"4493";"420400";38
"4494";"420410";20,5
"4495";"420415";4
"4496";"420417";9
"4497";"420419";7
"4498";"420420";751,5
"4499";"420425";36
"4500";"420430";373,5
"4501";"420435";8
"4502";"420440";23
"4503";"420445";7
"4504";"420450";23
"4505";"420455";59,5
"4506";"420460";872
"4507";"420470";24
"4508";"420475";3
"4509";"420480";232
"4510";"420490";15
"4511";"420500";38,5
"4512";"420510";8
"4513";"420515";5
"4514";"420517";10
"4515";"420519";5
"4516";"420520";19
"4517";"420530";30,5
"4518";"420535";5
"4519";"420540";2351,5
"4520";"420543";6
"4521";"420545";51
"4522";"420550";78,5
"4523";"420555";8
"4524";"420560";7
"4525";"420570";39,5
"4526";"420580";42
"4527";"420590";142,5
"4528";"420600";27,5
"4529";"420610";10,5
"4530";"420620";18,5
"4531";"420630";38
"4532";"420640";23
"4533";"420650";57
"4534";"420660";11
"4535";"420665";10
"4536";"420670";34
"4537";"420675";5
"4538";"420680";10,5
"4539";"420690";98
"4540";"420700";147
"4541";"420710";15
"4542";"420720";31
"4543";"420730";148
"4544";"420740";15
"4545";"420750";153,5
"4546";"420757";7
"4547";"420760";24
"4548";"420765";25
"4549";"420768";14
"4550";"420770";22,5
"4551";"420775";8
"4552";"420780";24
"4553";"420785";4
"4554";"420790";23,5
"4555";"420800";14
"4556";"420810";57
"4557";"420820";789,5
"4558";"420830";88
"4559";"420840";35
"4560";"420845";41
"4561";"420850";91
"4562";"420860";15
"4563";"420870";29,5
"4564";"420880";43
"4565";"420890";322,5
"4566";"420895";3
"4567";"420900";203,5
"4568";"420910";2869
"4569";"420915";12
"4570";"420917";6
"4571";"420920";5
"4572";"420930";842
"4573";"420940";161,5
"4574";"420945";4
"4575";"420950";9
"4576";"420960";47
"4577";"420970";20,5
"4578";"420980";5
"4579";"420985";12,5
"4580";"420990";11
"4581";"421000";29
"4582";"421003";31
"4583";"421005";5
"4584";"421010";132
"4585";"421020";6
"4586";"421030";16
"4587";"421040";6
"4588";"421050";65
"4589";"421055";4
"4590";"421060";26,5
"4591";"421070";11
"4592";"421080";23,5
"4593";"421085";5
"4594";"421090";15
"4595";"421100";22
"4596";"421105";31
"4597";"421110";23,5
"4598";"421120";39
"4599";"421125";7
"4600";"421130";120
"4601";"421140";13
"4602";"421145";12
"4603";"421150";31,5
"4604";"421160";37,5
"4605";"421165";3
"4606";"421170";55,5
"4607";"421175";48
"4608";"421180";11
"4609";"421185";7
"4610";"421187";4
"4611";"421189";3,5
"4612";"421190";186
"4613";"421200";17,5
"4614";"421205";7
"4615";"421210";59,5
"4616";"421220";32,5
"4617";"421223";10,5
"4618";"421225";10,5
"4619";"421227";12
"4620";"421230";17
"4621";"421240";11
"4622";"421250";52
"4623";"421260";11,5
"4624";"421270";17
"4625";"421280";41,5
"4626";"421290";47,5
"4627";"421300";10
"4628";"421310";14
"4629";"421315";4
"4630";"421320";65
"4631";"421330";25
"4632";"421335";8,5
"4633";"421340";26
"4634";"421350";34
"4635";"421360";141
"4636";"421370";33
"4637";"421380";15
"4638";"421390";5
"4639";"421400";28
"4640";"421410";6
"4641";"421415";5
"4642";"421420";45
"4643";"421430";8
"4644";"421440";9
"4645";"421450";16
"4646";"421460";10
"4647";"421470";25
"4648";"421480";452,5
"4649";"421490";17
"4650";"421500";130
"4651";"421505";3
"4652";"421507";6
"4653";"421510";15,5
"4654";"421520";5
"4655";"421530";16
"4656";"421535";5
"4657";"421540";9
"4658";"421545";16
"4659";"421550";62,5
"4660";"421555";5,5
"4661";"421560";3
"4662";"421565";18
"4663";"421567";12
"4664";"421568";6
"4665";"421569";3
"4666";"421570";65
"4667";"421575";2
"4668";"421580";243,5
"4669";"421590";14
"4670";"421600";27
"4671";"421605";9
"4672";"421610";24,5
"4673";"421620";124,5
"4674";"421625";17
"4675";"421630";48
"4676";"421635";12
"4677";"421640";16
"4678";"421650";64,5
"4679";"421660";868,5
"4680";"421670";37
"4681";"421680";17
"4682";"421690";60,5
"4683";"421700";20
"4684";"421710";17
"4685";"421715";3
"4686";"421720";103
"4687";"421725";45
"4688";"421730";23
"4689";"421740";18
"4690";"421750";51,5
"4691";"421755";4
"4692";"421760";17
"4693";"421770";50,5
"4694";"421775";4
"4695";"421780";38
"4696";"421790";23
"4697";"421795";5
"4698";"421800";107
"4699";"421810";21
"4700";"421820";162
"4701";"421825";28
"4702";"421830";78
"4703";"421835";9
"4704";"421840";22
"4705";"421850";16
"4706";"421860";31
"4707";"421870";463
"4708";"421875";18,5
"4709";"421880";27
"4710";"421885";7
"4711";"421890";29,5
"4712";"421895";5,5
"4713";"421900";83,5
"4714";"421910";13
"4715";"421915";5
"4716";"421917";17
"4717";"421920";11
"4718";"421930";121
"4719";"421935";12
"4720";"421940";14,5
"4721";"421950";219
"4722";"421960";16
"4723";"421970";64
"4724";"421985";3
"4725";"280010";7
"4726";"280020";15
"4727";"280030";3936,5
"4728";"280040";33
"4729";"280050";38
"4730";"280060";45
"4731";"280067";35,5
"4732";"280070";9
"4733";"280100";26,5
"4734";"280110";6,5
"4735";"280120";69,5
"4736";"280130";63,5
"4737";"280140";46
"4738";"280150";30
"4739";"280160";10
"4740";"280170";12
"4741";"280190";7
"4742";"280200";15
"4743";"280210";128
"4744";"280220";10
"4745";"280230";16
"4746";"280240";13
"4747";"280250";3
"4748";"280260";15
"4749";"280270";16
"4750";"280280";23
"4751";"280290";192
"4752";"280300";40,5
"4753";"280310";11
"4754";"280320";67
"4755";"280330";54,5
"4756";"280340";26
"4757";"280350";145,5
"4758";"280360";57
"4759";"280370";19
"4760";"280380";5
"4761";"280390";22
"4762";"280400";21
"4763";"280410";25
"4764";"280420";13,5
"4765";"280430";8
"4766";"280440";85
"4767";"280445";11,5
"4768";"280450";163
"4769";"280460";27
"4770";"280470";6
"4771";"280480";296,5
"4772";"280490";16
"4773";"280500";9
"4774";"280510";14
"4775";"280520";6
"4776";"280530";13
"4777";"280540";29
"4778";"280550";31,5
"4779";"280560";42,5
"4780";"280570";74
"4781";"280580";40
"4782";"280590";42
"4783";"280600";44
"4784";"280610";30
"4785";"280620";32,5
"4786";"280630";31
"4787";"280640";11
"4788";"280650";8
"4789";"280660";25
"4790";"280670";182
"4791";"280680";13
"4792";"280690";6
"4793";"280700";8
"4794";"280710";67
"4795";"280720";19
"4796";"280730";13
"4797";"280740";66,5
"4798";"280750";21
"4799";"280760";20
"4800";"350010";194
"4801";"350020";14
"4802";"350030";97
"4803";"350040";19
"4804";"350050";44
"4805";"350055";15,5
"4806";"350060";10
"4807";"350070";92,5
"4808";"350075";30
"4809";"350080";9
"4810";"350090";9
"4811";"350100";61
"4812";"350110";24
"4813";"350115";37
"4814";"350120";11
"4815";"350130";49,5
"4816";"350140";15
"4817";"350150";4
"4818";"350160";1029
"4819";"350170";302
"4820";"350180";14
"4821";"350190";433,5
"4822";"350200";25
"4823";"350210";286,5
"4824";"350220";69
"4825";"350230";14,5
"4826";"350240";6
"4827";"350250";140,5
"4828";"350260";14
"4829";"350270";98,5
"4830";"350275";37
"4831";"350280";899
"4832";"350290";40
"4833";"350300";13
"4834";"350310";20
"4835";"350315";14,5
"4836";"350320";1307
"4837";"350330";618,5
"4838";"350335";8
"4839";"350340";24
"4840";"350350";11,5
"4841";"350360";15,5
"4842";"350370";20
"4843";"350380";98,5
"4844";"350390";237
"4845";"350395";6
"4846";"350400";638
"4847";"350410";551
"4848";"350420";56
"4849";"350430";14
"4850";"350440";43,5
"4851";"350450";329
"4852";"350460";28
"4853";"350470";16
"4854";"350480";15
"4855";"350490";34,5
"4856";"350500";10
"4857";"350510";19,5
"4858";"350520";83
"4859";"350530";138
"4860";"350535";10,5
"4861";"350540";32
"4862";"350550";1347,5
"4863";"350560";56
"4864";"350570";1381
"4865";"350580";64
"4866";"350590";258,5
"4867";"350600";2061,5
"4868";"350610";332,5
"4869";"350620";9
"4870";"350630";33
"4871";"350635";110
"4872";"350640";20,5
"4873";"350650";458,5
"4874";"350660";54
"4875";"350670";37
"4876";"350680";24
"4877";"350690";25
"4878";"350700";80,5
"4879";"350710";28
"4880";"350715";6
"4881";"350720";3
"4882";"350730";11
"4883";"350740";53
"4884";"350745";10
"4885";"350750";1563
"4886";"350760";768
"4887";"350770";11
"4888";"350775";9
"4889";"350780";50,5
"4890";"350790";61,5
"4891";"350800";42
"4892";"350810";60
"4893";"350820";9
"4894";"350830";12
"4895";"350840";69,5
"4896";"350850";323,5
"4897";"350860";106,5
"4898";"350870";69
"4899";"350880";52
"4900";"350890";11
"4901";"350900";236
"4902";"350910";10
"4903";"350920";166
"4904";"350925";68
"4905";"350930";30,5
"4906";"350940";101,5
"4907";"350945";9
"4908";"350950";9286,5
"4909";"350960";122,5
"4910";"350970";267
"4911";"350980";10
"4912";"350990";42
"4913";"350995";9
"4914";"351000";100
"4915";"351010";9
"4916";"351015";9
"4917";"351020";135,5
"4918";"351030";43
"4919";"351040";196,5
"4920";"351050";339,5
"4921";"351060";815,5
"4922";"351070";42
"4923";"351080";465
"4924";"351090";18
"4925";"351100";67,5
"4926";"351110";832
"4927";"351120";18
"4928";"351130";17
"4929";"351140";57
"4930";"351150";104
"4931";"351160";35
"4932";"351170";35
"4933";"351190";25
"4934";"351200";55,5
"4935";"351210";31
"4936";"351220";77,5
"4937";"351230";52
"4938";"351240";36
"4939";"351250";13
"4940";"351260";13
"4941";"351270";12
"4942";"351280";127,5
"4943";"351290";17
"4944";"351300";489
"4945";"351310";53
"4946";"351320";17
"4947";"351330";16
"4948";"351340";326
"4949";"351350";507
"4950";"351360";44,5
"4951";"351370";80
"4952";"351380";2117
"4953";"351385";5
"4954";"351390";188,5
"4955";"351400";12
"4956";"351410";83
"4957";"351420";8
"4958";"351430";34
"4959";"351440";201
"4960";"351450";53,5
"4961";"351460";15
"4962";"351470";18
"4963";"351480";43,5
"4964";"351490";21
"4965";"351492";4
"4966";"351495";6
"4967";"351500";368,5
"4968";"351510";124,5
"4969";"351512";6
"4970";"351515";34
"4971";"351518";257,5
"4972";"351519";16,5
"4973";"351520";30
"4974";"351530";14
"4975";"351535";27,5
"4976";"351540";42
"4977";"351550";428
"4978";"351560";13
"4979";"351565";4
"4980";"351570";672
"4981";"351580";10
"4982";"351590";5
"4983";"351600";37
"4984";"351610";17,5
"4985";"351620";958,5
"4986";"351630";398
"4987";"351640";920
"4988";"351650";6
"4989";"351660";21
"4990";"351670";193
"4991";"351680";10
"4992";"351685";20,5
"4993";"351690";29
"4994";"351700";31
"4995";"351710";16,5
"4996";"351720";17
"4997";"351730";17
"4998";"351740";74
"4999";"351750";35
"5000";"351760";58
"5001";"351770";38
"5002";"351780";33
"5003";"351790";17
"5004";"351800";7
"5005";"351810";20
"5006";"351820";73
"5007";"351830";61
"5008";"351840";351
"5009";"351850";30
"5010";"351860";100,5
"5011";"351870";893,5
"5012";"351880";5249,5
"5013";"351885";11
"5014";"351890";10
"5015";"351900";21
"5016";"351905";18
"5017";"351907";310,5
"5018";"351910";26
"5019";"351920";11,5
"5020";"351925";24,5
"5021";"351930";58
"5022";"351940";27
"5023";"351950";12
"5024";"351960";110
"5025";"351970";138,5
"5026";"351980";17
"5027";"351990";35,5
"5028";"352000";30
"5029";"352010";66,5
"5030";"352020";23,5
"5031";"352030";90
"5032";"352040";147,5
"5033";"352042";42,5
"5034";"352044";136
"5035";"352050";380
"5036";"352060";10
"5037";"352070";19,5
"5038";"352080";7
"5039";"352090";51
"5040";"352100";41,5
"5041";"352110";13
"5042";"352115";13
"5043";"352120";20,5
"5044";"352130";42
"5045";"352140";44
"5046";"352150";23
"5047";"352160";18
"5048";"352170";57,5
"5049";"352180";70,5
"5050";"352190";39,5
"5051";"352200";9
"5052";"352210";208,5
"5053";"352215";8
"5054";"352220";756,5
"5055";"352230";398
"5056";"352240";314,5
"5057";"352250";906
"5058";"352260";601
"5059";"352265";12
"5060";"352270";104
"5061";"352280";32
"5062";"352290";37
"5063";"352300";13
"5064";"352310";781
"5065";"352320";140
"5066";"352330";33
"5067";"352340";337
"5068";"352350";43
"5069";"352360";42
"5070";"352370";10
"5071";"352380";11
"5072";"352390";938,5
"5073";"352400";81,5
"5074";"352410";218
"5075";"352420";23
"5076";"352430";193
"5077";"352440";633,5
"5078";"352450";73,5
"5079";"352460";40,5
"5080";"352470";189
"5081";"352480";244
"5082";"352490";14
"5083";"352500";141
"5084";"352510";136
"5085";"352520";49
"5086";"352530";1415
"5087";"352540";9
"5088";"352550";16
"5089";"352560";9
"5090";"352570";77,5
"5091";"352580";9
"5092";"352585";5,5
"5093";"352590";1400
"5094";"352600";77
"5095";"352610";63
"5096";"352620";60
"5097";"352630";16,5
"5098";"352640";48,5
"5099";"352650";25
"5100";"352660";11
"5101";"352670";301,5
"5102";"352680";233
"5103";"352690";1199
"5104";"352700";21
"5105";"352710";556,5
"5106";"352720";298,5
"5107";"352725";7
"5108";"352730";96
"5109";"352740";83
"5110";"352750";6,5
"5111";"352760";22
"5112";"352770";32
"5113";"352780";7
"5114";"352790";10
"5115";"352800";64,5
"5116";"352810";17
"5117";"352820";16
"5118";"352830";10
"5119";"352840";94
"5120";"352850";168,5
"5121";"352860";20
"5122";"352870";17
"5123";"352880";52
"5124";"352885";10
"5125";"352890";12
"5126";"352900";1895,5
"5127";"352910";8
"5128";"352920";76
"5129";"352930";312,5
"5130";"352940";964,5
"5131";"352950";11
"5132";"352960";11,5
"5133";"352965";6
"5134";"352970";64,5
"5135";"352980";20
"5136";"352990";53
"5137";"353000";12
"5138";"353010";214,5
"5139";"353020";42
"5140";"353030";103
"5141";"353040";13
"5142";"353050";292
"5143";"353060";1663
"5144";"353070";596
"5145";"353080";567,5
"5146";"353090";10
"5147";"353100";10
"5148";"353110";92,5
"5149";"353120";11
"5150";"353130";230,5
"5151";"353140";59
"5152";"353150";62
"5153";"353160";10,5
"5154";"353170";10
"5155";"353180";133
"5156";"353190";94,5
"5157";"353200";21
"5158";"353205";15
"5159";"353210";23
"5160";"353215";10
"5161";"353220";19
"5162";"353230";13
"5163";"353240";11
"5164";"353250";26
"5165";"353260";63,5
"5166";"353270";7
"5167";"353280";15
"5168";"353282";13
"5169";"353284";4
"5170";"353286";8
"5171";"353290";27
"5172";"353300";112
"5173";"353310";6
"5174";"353320";12
"5175";"353325";9
"5176";"353330";5
"5177";"353340";90,5
"5178";"353350";97,5
"5179";"353360";14,5
"5180";"353370";17
"5181";"353380";10
"5182";"353390";125
"5183";"353400";17
"5184";"353410";11
"5185";"353420";13
"5186";"353430";119,5
"5187";"353440";3601,5
"5188";"353450";7
"5189";"353460";156
"5190";"353470";503,5
"5191";"353475";42
"5192";"353480";12
"5193";"353490";40,5
"5194";"353500";21
"5195";"353510";22
"5196";"353520";33
"5197";"353530";86
"5198";"353540";55,5
"5199";"353550";141,5
"5200";"353560";46
"5201";"353570";21,5
"5202";"353580";64,5
"5203";"353590";8
"5204";"353600";27
"5205";"353610";15
"5206";"353620";436,5
"5207";"353625";6
"5208";"353630";37
"5209";"353640";18
"5210";"353650";360
"5211";"353657";7,5
"5212";"353660";21
"5213";"353670";91
"5214";"353680";11
"5215";"353690";13
"5216";"353700";40
"5217";"353710";83
"5218";"353715";14
"5219";"353720";24
"5220";"353730";280
"5221";"353740";73
"5222";"353750";16
"5223";"353760";165
"5224";"353770";10
"5225";"353780";159
"5226";"353790";68
"5227";"353800";477
"5228";"353810";24,5
"5229";"353820";14
"5230";"353830";7
"5231";"353850";32
"5232";"353860";38
"5233";"353870";1801,5
"5234";"353880";120
"5235";"353890";128
"5236";"353900";39
"5237";"353910";35
"5238";"353920";69
"5239";"353930";294
"5240";"353940";29
"5241";"353950";109
"5242";"353960";15
"5243";"353970";9,5
"5244";"353980";174,5
"5245";"353990";9
"5246";"354000";63
"5247";"354010";11,5
"5248";"354020";88
"5249";"354025";8
"5250";"354030";7
"5251";"354040";24
"5252";"354050";17,5
"5253";"354060";134,5
"5254";"354070";193,5
"5255";"354075";32
"5256";"354080";28
"5257";"354085";10
"5258";"354090";28
"5259";"354100";447
"5260";"354105";8
"5261";"354110";8
"5262";"354120";62
"5263";"354130";55
"5264";"354140";2122,5
"5265";"354150";115
"5266";"354160";241
"5267";"354165";4
"5268";"354170";37
"5269";"354180";5
"5270";"354190";39
"5271";"354200";11,5
"5272";"354210";13
"5273";"354220";152
"5274";"354230";13
"5275";"354240";46,5
"5276";"354250";30
"5277";"354260";236,5
"5278";"354270";8
"5279";"354280";10
"5280";"354290";39,5
"5281";"354300";48
"5282";"354310";9
"5283";"354320";12
"5284";"354323";5
"5285";"354325";14
"5286";"354330";185
"5287";"354340";4544
"5288";"354350";18,5
"5289";"354360";22
"5290";"354370";25
"5291";"354380";32,5
"5292";"354390";789
"5293";"354400";63,5
"5294";"354410";40
"5295";"354420";33
"5296";"354425";114,5
"5297";"354430";21
"5298";"354440";5
"5299";"354450";9
"5300";"354460";7
"5301";"354470";7
"5302";"354480";15
"5303";"354490";42
"5304";"354500";41
"5305";"354510";6
"5306";"354515";10
"5307";"354520";260
"5308";"354530";281,5
"5309";"354540";30
"5310";"354550";14
"5311";"354560";40,5
"5312";"354570";8
"5313";"354580";356,5
"5314";"354600";29
"5315";"354610";7
"5316";"354620";8
"5317";"354625";10
"5318";"354630";60
"5319";"354640";219,5
"5320";"354650";10,5
"5321";"354660";153
"5322";"354670";48
"5323";"354680";179,5
"5324";"354690";23
"5325";"354700";17
"5326";"354710";10,5
"5327";"354720";7
"5328";"354730";215,5
"5329";"354740";7
"5330";"354750";349,5
"5331";"354760";58
"5332";"354765";7
"5333";"354770";55
"5334";"354780";3112,5
"5335";"354790";19
"5336";"354800";46
"5337";"354805";30
"5338";"354810";13
"5339";"354820";18
"5340";"354830";7
"5341";"354840";11
"5342";"354850";3173
"5343";"354860";35
"5344";"354870";2683
"5345";"354880";899,5
"5346";"354890";607
"5347";"354900";8
"5348";"354910";837,5
"5349";"354920";6
"5350";"354925";9
"5351";"354930";9
"5352";"354940";156
"5353";"354950";15,5
"5354";"354960";17,5
"5355";"354970";305,5
"5356";"354980";3570,5
"5357";"354990";3378
"5358";"354995";38,5
"5359";"355000";25
"5360";"355010";92
"5361";"355020";73
"5362";"355030";67302,5
"5363";"355040";55
"5364";"355050";16
"5365";"355060";160
"5366";"355070";313,5
"5367";"355080";44
"5368";"355090";46
"5369";"355100";673,5
"5370";"355110";13
"5371";"355120";6
"5372";"355130";9,5
"5373";"355140";35,5
"5374";"355150";85,5
"5375";"355160";68
"5376";"355170";501
"5377";"355180";28
"5378";"355190";32
"5379";"355200";17
"5380";"355210";71
"5381";"355220";2812,5
"5382";"355230";29
"5383";"355240";977,5
"5384";"355250";675
"5385";"355255";10
"5386";"355260";28,5
"5387";"355270";47
"5388";"355280";1107
"5389";"355290";14
"5390";"355300";26
"5391";"355310";12
"5392";"355320";15
"5393";"355330";105
"5394";"355340";75
"5395";"355350";9
"5396";"355360";37,5
"5397";"355365";18
"5398";"355370";176,5
"5399";"355380";57
"5400";"355385";11
"5401";"355390";18,5
"5402";"355395";35
"5403";"355400";401
"5404";"355410";1436
"5405";"355420";15
"5406";"355430";61
"5407";"355440";31
"5408";"355450";60
"5409";"355460";9
"5410";"355465";7
"5411";"355470";14
"5412";"355475";6
"5413";"355480";100
"5414";"355490";6
"5415";"355495";2
"5416";"355500";405
"5417";"355510";70,5
"5418";"355520";9,5
"5419";"355530";7
"5420";"355535";14
"5421";"355540";296
"5422";"355550";20
"5423";"355560";26
"5424";"355570";4
"5425";"355580";26
"5426";"355590";7
"5427";"355600";29
"5428";"355610";16
"5429";"355620";181
"5430";"355630";69
"5431";"355635";8,5
"5432";"355640";132
"5433";"355645";85,5
"5434";"355650";176,5
"5435";"355660";22
"5436";"355670";220
"5437";"355680";52,5
"5438";"355690";18
"5439";"355695";8
"5440";"355700";140
"5441";"355710";458,5
"5442";"355715";10
"5443";"355720";41
"5444";"355730";21,5
"5445";"170025";6
"5446";"170030";13
"5447";"170035";18
"5448";"170040";26
"5449";"170070";16
"5450";"170100";30
"5451";"170105";5
"5452";"170110";8
"5453";"170130";12
"5454";"170190";21
"5455";"170200";56
"5456";"170210";1276,5
"5457";"170215";16
"5458";"170220";59
"5459";"170230";32
"5460";"170240";75
"5461";"170255";129
