"";"CODUFMUN";"medicos_g1";"medicos_g2";"medicos_g3"
"4222";"150050";44,5;3;14,8333333333333
"4223";"311000";95;14;6,78571428571429
"4224";"261100";91;6;15,1666666666667
"4225";"293015";32,5;11,5;2,82608695652174
"4226";"130110";15;10;1,5
"4227";"352410";315;10;31,5
"4228";"352270";183;3;61
"4229";"350250";141;5;28,2
"4230";"310710";147,5;6;24,5833333333333
"4231";"330470";216;9,5;22,7368421052632
"4232";"150780";8;3;2,66666666666667
"4233";"412560";103;2;51,5
"4234";"110010";56,5;4;14,125
"4235";"313960";88,5;7;12,6428571428571
"4236";"313090";76;12;6,33333333333333
"4237";"230630";57,5;14;4,10714285714286
"4238";"330400";145,5;16;9,09375
"4239";"310170";135;26;5,19230769230769
"4240";"353760";192;12;16
"4241";"420360";86;8;10,75
"4242";"130240";14;9;1,55555555555556
"4243";"310340";93;5,5;16,9090909090909
"4244";"150650";76,5;14,5;5,27586206896552
"4245";"221000";52,5;10;5,25
"4246";"330370";222;19;11,6842105263158
"4247";"261190";32;9;3,55555555555556
"4248";"230250";194,5;13;14,9615384615385
"4249";"521930";99;12;8,25
"4250";"410240";100,5;5;20,1
"4251";"314180";54,5;16,5;3,3030303030303
"4252";"330480";125;NA;NA
"4253";"291700";40,5;4;10,125
"4254";"355670";592,5;1;592,5
"4255";"411460";222,5;2;111,25
"4256";"211070";31;16;1,9375
"4257";"210095";8;4;2
"4258";"521850";113;8;14,125
"4259";"430280";144;5;28,8
"4260";"291950";71,5;7;10,2142857142857
"4261";"110001";38;5;7,6
"4262";"350920";205;10;20,5
"4263";"291980";66;9;7,33333333333333
"4264";"355070";359;24;14,9583333333333
"4265";"292600";61;10;6,1
"4266";"260765";64;14;4,57142857142857
"4267";"420230";120,5;15;8,03333333333333
"4268";"313920";46;5;9,2
"4269";"353550";225,5;6;37,5833333333333
"4270";"421950";256;11;23,2727272727273
"4271";"411930";34;3;11,3333333333333
"4272";"522160";71;11;6,45454545454545
"4273";"230590";22;5;4,4
"4274";"260230";52;10;5,2
"4275";"353340";228;1;228
"4276";"431730";95;3;31,6666666666667
"4277";"351040";275;5;55
"4278";"172100";1102,5;48;22,96875
"4279";"220040";35;13;2,69230769230769
"4280";"292530";267,5;38;7,03947368421053
"4281";"314310";178;7;25,4285714285714
"4282";"354130";80,5;9;8,94444444444444
"4283";"210350";71,5;15;4,76666666666667
"4284";"521975";58;18;3,22222222222222
"4285";"311800";231,5;11;21,0454545454545
"4286";"320090";166;1;166
"4287";"410980";252,5;12,5;20,2
"4288";"411760";127,5;7;18,2142857142857
"4289";"230580";82;7;11,7142857142857
"4290";"355010";139,5;4;34,875
"4291";"510675";68,5;8;8,5625
"4292";"310740";222;12;18,5
"4293";"221110";45,5;18,5;2,45945945945946
"4294";"220580";30,5;8;3,8125
"4295";"211230";55;15;3,66666666666667
"4296";"420480";188;5;37,6
"4297";"270800";106;10;10,6
"4298";"220370";47;10,5;4,47619047619048
"4299";"420590";196,5;9;21,8333333333333
"4300";"354940";230;6;38,3333333333333
"4301";"421720";199,5;8;24,9375
"4302";"354150";130;7;18,5714285714286
"4303";"290560";74;11;6,72727272727273
"4304";"230220";60;12;5
"4305";"330360";455;8;56,875
"4306";"260220";38;11;3,45454545454545
"4307";"354640";200;3;66,6666666666667
"4308";"231350";25;15;1,66666666666667
"4309";"351510";107;4;26,75
"4310";"292950";90;13;6,92307692307692
"4311";"421930";272;4;68
"4312";"351280";220;5;44
"4313";"230810";52;11;4,72727272727273
"4314";"500630";159;13;12,2307692307692
"4315";"231230";76,5;9;8,5
"4316";"260070";34;10;3,4
"4317";"292880";62;22;2,81818181818182
"4318";"220700";110;12;9,16666666666667
"4319";"351518";239,5;4;59,875
"4320";"270140";30,5;6;5,08333333333333
"4321";"431570";116,5;3;38,8333333333333
"4322";"353650";502;6;83,6666666666667
"4323";"230970";50,5;18,5;2,72972972972973
"4324";"280740";33,5;7;4,78571428571429
"4325";"354060";216;9;24
"4326";"260280";33;9;3,66666666666667
"4327";"350970";197,5;12,5;15,8
"4328";"430660";159;1;159
"4329";"130120";43,5;12;3,625
"4330";"292510";91;9;10,1111111111111
"4331";"292630";85;11;7,72727272727273
"4332";"130270";17;11;1,54545454545455
"4333";"270040";56,5;16;3,53125
"4334";"260050";30;4;7,5
"4335";"150820";31;8;3,875
"4336";"431370";108;4;27
"4337";"354680";189,5;6,5;29,1538461538462
"4338";"292060";66;8;8,25
"4339";"510515";105,5;10;10,55
"4340";"411580";257,5;5;51,5
"4341";"521000";209,5;18;11,6388888888889
"4342";"330550";211;12;17,5833333333333
"4343";"292990";74,5;4;18,625
"4344";"350390";145;1;145
"4345";"354730";291;5,5;52,9090909090909
"4346";"510790";331,5;18;18,4166666666667
"4347";"412410";223;7;31,8571428571429
"4348";"314000";355;9;39,4444444444444
"4349";"351960";228;2;114
"4350";"261250";131;11;11,9090909090909
"4351";"231050";56;13;4,30769230769231
"4352";"230190";538;26,5;20,3018867924528
"4353";"420700";175,5;18;9,75
"4354";"410200";105;6;17,5
"4355";"260940";122;16;7,625
"4356";"291810";53;11;4,81818181818182
"4357";"251210";94;14;6,71428571428571
"4358";"354070";533;1;533
"4359";"320390";168,5;5,5;30,6363636363636
"4360";"291760";93;12;7,75
"4361";"261060";108;17;6,35294117647059
"4362";"130170";21;8;2,625
"4363";"351440";362;1;362
"4364";"500110";244,5;9;27,1666666666667
"4365";"290270";54;9;6
"4366";"510642";35,5;8;4,4375
"4367";"320010";85,5;4;21,375
"4368";"110030";123,5;6;20,5833333333333
"4369";"350900";354;NA;NA
"4370";"231220";53,5;14,5;3,68965517241379
"4371";"312870";254;3;84,6666666666667
"4372";"210340";70;12;5,83333333333333
"4373";"353130";296;5;59,2
"4374";"431760";249,5;5;49,9
"4375";"410860";121,5;9;13,5
"4376";"330080";229;10;22,9
"4377";"211240";14;7;2
"4378";"353030";216;2;108
"4379";"240310";181,5;8;22,6875
"4380";"230850";24,5;9,5;2,57894736842105
"4381";"431640";171,5;10;17,15
"4382";"290520";95,5;4;23,875
"4383";"510795";239,5;10;23,95
"4384";"293360";71;6;11,8333333333333
"4385";"411320";94;6;15,6666666666667
"4386";"431060";152;3;50,6666666666667
"4387";"150745";32,5;7;4,64285714285714
"4388";"411180";203,5;6;33,9166666666667
"4389";"260210";54;8;6,75
"4390";"260140";95;8;11,875
"4391";"261180";65;12;5,41666666666667
"4392";"352850";231,5;6;38,5833333333333
"4393";"420200";867;17;51
"4394";"231410";67;9,5;7,05263157894737
"4395";"521460";93;12;7,75
"4396";"210200";38;17;2,23529411764706
"4397";"150470";54;7;7,71428571428571
"4398";"230470";23;6;3,83333333333333
"4399";"412240";262;14;18,7142857142857
"4400";"210370";42,5;16;2,65625
"4401";"150618";46,5;17;2,73529411764706
"4402";"521800";85,5;4,5;19
"4403";"521760";116,5;40;2,9125
"4404";"431880";159;7;22,7142857142857
"4405";"150530";79,5;4;19,875
"4406";"351670";189;23;8,21739130434783
"4407";"431890";224;8;28
"4408";"210960";62;16;3,875
"4409";"150330";67,5;8;8,4375
"4410";"292810";55,5;8;6,9375
"4411";"211280";73,5;19;3,86842105263158
"4412";"290120";18;7;2,57142857142857
"4413";"270240";75;9;8,33333333333333
"4414";"352320";160;8;20
"4415";"312710";299;11;27,1818181818182
"4416";"230760";180;15;12
"4417";"314930";444,5;14;31,75
"4418";"150510";25;2;12,5
"4419";"261300";37;9;4,11111111111111
"4420";"220120";65,5;17;3,85294117647059
"4421";"210140";172;22;7,81818181818182
"4422";"261260";27;6;4,5
"4423";"315560";36;10;3,6
"4424";"210910";52,5;11;4,77272727272727
"4425";"314430";94,5;9;10,5
"4426";"292660";71;6;11,8333333333333
"4427";"210540";67;18;3,72222222222222
"4428";"211250";42;18;2,33333333333333
"4429";"432120";265;NA;NA
"4430";"352480";345,5;11;31,4090909090909
"4431";"290750";114;18;6,33333333333333
"4432";"411150";206;5;41,2
"4433";"210090";36;16;2,25
"4434";"220790";49;11,5;4,26086956521739
"4435";"353390";234,5;1;234,5
"4436";"240710";120;30;4
"4437";"353780";130;1;130
"4438";"240020";122;17;7,17647058823529
"4439";"171820";136,5;13;10,5
"4440";"231340";97;11;8,81818181818182
"4441";"412820";395,5;6;65,9166666666667
"4442";"350590";321,5;6;53,5833333333333
"4443";"411960";80;8;10
"4444";"520860";223,5;16;13,96875
"4445";"320510";92,5;9,5;9,73684210526316
"4446";"312160";247,5;9;27,5
"4447";"420940";130,5;16;8,15625
"4448";"354970";383;6;63,8333333333333
"4449";"316070";156;7;22,2857142857143
"4450";"311120";267,5;14;19,1071428571429
"4451";"330430";366;14;26,1428571428571
"4452";"291390";166,5;9;18,5
"4453";"310860";122,5;9;13,6111111111111
"4454";"352680";402;10;40,2
"4455";"320280";125,5;6;20,9166666666667
"4456";"260720";150;14;10,7142857142857
"4457";"430790";289;6;48,1666666666667
"4458";"230020";54;12,5;4,32
"4459";"241200";159;23;6,91304347826087
"4460";"290210";42;9;4,66666666666667
"4461";"290980";202,5;10;20,25
"4462";"150293";32;7;4,57142857142857
"4463";"510180";236,5;16;14,78125
"4464";"110028";85;9;9,44444444444444
"4465";"316940";288,5;4;72,125
"4466";"150230";26,5;4;6,625
"4467";"421480";747,5;22,5;33,2222222222222
"4468";"350960";241,5;NA;NA
"4469";"351020";126;8;15,75
"4470";"313840";245,5;14;17,5357142857143
"4471";"230100";85,5;24;3,5625
"4472";"210570";57;20;2,85
"4473";"431240";426,5;4;106,625
"4474";"293190";41,5;9,5;4,36842105263158
"4475";"315120";177,5;15;11,8333333333333
"4476";"230350";95;16;5,9375
"4477";"231180";148;16,5;8,96969696969697
"4478";"290720";39,5;10;3,95
"4479";"310730";66;13;5,07692307692308
"4480";"352210";255,5;24;10,6458333333333
"4481";"211003";26;9;2,88888888888889
"4482";"410640";329,5;11,5;28,6521739130435
"4483";"421010";332;12,5;26,56
"4484";"261220";204,5;14;14,6071428571429
"4485";"355370";255;1;255
"4486";"330270";378,5;16;23,65625
"4487";"150480";29,5;3;9,83333333333333
"4488";"412060";109,5;2;54,75
"4489";"230240";44;9;4,88888888888889
"4490";"150020";27;7;3,85714285714286
"4491";"411070";221,5;5;44,3
"4492";"317120";324,5;13;24,9615384615385
"4493";"430390";215;10;21,5
"4494";"150130";230;13;17,6923076923077
"4495";"355540";260;35;7,42857142857143
"4496";"412625";255;6;42,5
"4497";"120020";183;21;8,71428571428571
"4498";"353730";405,5;13;31,1923076923077
"4499";"230030";65;13;5
"4500";"280670";121;25;4,84
"4501";"150553";323;7;46,1428571428571
"4502";"250630";257,5;19;13,5526315789474
"4503";"420140";243;14;17,3571428571429
"4504";"354260";219,5;15,5;14,1612903225806
"4505";"430450";193;5;38,6
"4506";"290390";83,5;13;6,42307692307692
"4507";"410550";461;12;38,4166666666667
"4508";"316470";417,5;17;24,5588235294118
"4509";"211290";27;14;1,92857142857143
"4510";"270230";113;16,5;6,84848484848485
"4511";"313630";113;9;12,5555555555556
"4512";"250890";80,5;16;5,03125
"4513";"351970";136,5;NA;NA
"4514";"210820";73,5;13;5,65384615384615
"4515";"150840";41,5;9,5;4,36842105263158
"4516";"315700";64;12;5,33333333333333
"4517";"270860";138,5;21;6,59523809523809
"4518";"316110";48,5;11;4,40909090909091
"4519";"350190";573,5;21;27,3095238095238
"4520";"250370";188;15;12,5333333333333
"4521";"421580";386,5;10;38,65
"4522";"231330";82,5;13;6,34615384615385
"4523";"240200";245;17;14,4117647058824
"4524";"330520";148;14;10,5714285714286
"4525";"110018";44;7;6,28571428571429
"4526";"230260";78,5;14;5,60714285714286
"4527";"220390";267,5;25;10,7
"4528";"230110";151;19;7,94736842105263
"4529";"292150";54;18;3
"4530";"420300";300,5;6;50,0833333333333
"4531";"431740";190;9;21,1111111111111
"4532";"150220";167,5;15;11,1666666666667
"4533";"291460";301;17;17,7058823529412
"4534";"110011";57,5;11;5,22727272727273
"4535";"260190";147;15;9,8
"4536";"291070";85,5;4;21,375
"4537";"500660";159,5;11;14,5
"4538";"317130";600;16;37,5
"4539";"411850";621,5;11;56,5
"4540";"350210";357,5;1;357,5
"4541";"240260";125,5;21;5,97619047619048
"4542";"290840";158;14;11,2857142857143
"4543";"270670";161,5;21;7,69047619047619
"4544";"314480";1001,5;21;47,6904761904762
"4545";"150040";60;10;6
"4546";"291640";211;11;19,1818181818182
"4547";"160060";169;44;3,84090909090909
"4548";"320060";415;23;18,0434782608696
"4549";"310160";820,5;13,5;60,7777777777778
"4550";"432260";307;5;61,4
"4551";"430470";334,5;15;22,3
"4552";"313510";156;21;7,42857142857143
"4553";"150613";156,5;7;22,3571428571429
"4554";"291470";148;8,5;17,4117647058824
"4555";"270770";101;18;5,61111111111111
"4556";"210750";95,5;18;5,30555555555556
"4557";"210550";26;9;2,88888888888889
"4558";"292860";129;14;9,21428571428571
"4559";"351050";418;21,5;19,4418604651163
"4560";"260890";170;18;9,44444444444444
"4561";"210480";53;15;3,53333333333333
"4562";"315220";33;13;2,53846153846154
"4563";"150815";21;5;4,2
"4564";"260400";176;14;12,5714285714286
"4565";"110015";100;8;12,5
"4566";"280210";251;18;13,9444444444444
"4567";"420380";200,5;3;66,8333333333333
"4568";"522140";267,5;34,5;7,7536231884058
"4569";"432250";311,5;6;51,9166666666667
"4570";"260520";107;9;11,8888888888889
"4571";"170950";362,5;20;18,125
"4572";"520510";434,5;3;144,833333333333
"4573";"150270";85;11;7,72727272727273
"4574";"150830";33,5;6;5,58333333333333
"4575";"150810";244;14;17,4285714285714
"4576";"260120";312;17;18,3529411764706
"4577";"130420";54,5;15;3,63333333333333
"4578";"210320";96,5;13;7,42307692307692
"4579";"351550";526,5;14;37,6071428571429
"4580";"261000";313;20,5;15,2682926829268
"4581";"315210";574,5;13;44,1923076923077
"4582";"261530";100;19;5,26315789473684
"4583";"352260";452,5;13;34,8076923076923
"4584";"355060";395;2;197,5
"4585";"353930";434;17,5;24,8
"4586";"290460";168;15;11,2
"4587";"270930";153,5;15;10,2333333333333
"4588";"261090";96;13;7,38461538461539
"4589";"130250";62,5;31;2,01612903225806
"4590";"431140";633,5;7;90,5
"4591";"316930";351,5;9;39,0555555555556
"4592";"431720";446;21;21,2380952380952
"4593";"220840";110,5;24,5;4,51020408163265
"4594";"316870";339,5;15;22,6333333333333
"4595";"330020";544;14,5;37,5172413793103
"4596";"431830";208,5;NA;NA
"4597";"230870";130;25,5;5,09803921568627
"4598";"211400";53,5;24;2,22916666666667
"4599";"430350";287,5;2;143,75
"4600";"251530";87;21;4,14285714285714
"4601";"311530";429,5;25,5;16,843137254902
"4602";"420290";618,5;20;30,925
"4603";"353050";410,5;5;82,1
"4604";"231140";93;35,5;2,61971830985915
"4605";"261450";166;20;8,3
"4606";"312090";440;13;33,8461538461538
"4607";"130340";109,5;24,5;4,46938775510204
"4608";"330500";155;3;51,6666666666667
"4609";"130190";101,5;27;3,75925925925926
"4610";"352710";623,5;3;207,833333333333
"4611";"431990";285;4;71,25
"4612";"352430";367,5;1;367,5
"4613";"313620";541;9;60,1111111111111
"4614";"230540";96;13,5;7,11111111111111
"4615";"420430";405,5;11,5;35,2608695652174
"4616";"330610";612;45;13,6
"4617";"260170";78;11;7,09090909090909
"4618";"231130";188,5;18,5;10,1891891891892
"4619";"260110";105;12;8,75
"4620";"110002";244,5;14;17,4642857142857
"4621";"230280";168,5;26;6,48076923076923
"4622";"314810";259;19;13,6315789473684
"4623";"355500";594;12,5;47,52
"4624";"350450";384,5;4;96,125
"4625";"431800";246,5;53;4,65094339622642
"4626";"520800";191,5;17;11,2647058823529
"4627";"314710";304;12;25,3333333333333
"4628";"410840";565;56;10,0892857142857
"4629";"260640";219;26;8,42307692307692
"4630";"410180";423,5;19;22,2894736842105
"4631";"291400";106,5;10;10,65
"4632";"312610";293,5;19;15,4473684210526
"4633";"290600";103,5;7;14,7857142857143
"4634";"150150";55;21,5;2,55813953488372
"4635";"320240";242,5;6;40,4166666666667
"4636";"521190";497,5;17;29,2647058823529
"4637";"352340";515,5;19;27,1315789473684
"4638";"260990";140;17,5;8
"4639";"314610";470,5;24,5;19,2040816326531
"4640";"220220";116;18;6,44444444444444
"4641";"314700";244;13;18,7692307692308
"4642";"510025";113;13;8,69230769230769
"4643";"291560";116;22;5,27272727272727
"4644";"240325";627,5;56,5;11,1061946902655
"4645";"260620";178;17;10,4705882352941
"4646";"352500";154;NA;NA
"4647";"410490";198;17;11,6470588235294
"4648";"150800";40;2;20
"4649";"280290";353;18;19,6111111111111
"4650";"355710";689;6;114,833333333333
"4651";"352930";433;4;108,25
"4652";"292870";568,5;28;20,3035714285714
"4653";"410150";796;29;27,448275862069
"4654";"353080";460,5;2;230,25
"4655";"412710";216;12;18
"4656";"210990";92;19;4,84210526315789
"4657";"330227";183;1;183
"4658";"270630";239;23;10,3913043478261
"4659";"230410";127;19;6,68421052631579
"4660";"330600";515,5;22;23,4318181818182
"4661";"291170";604,5;76,5;7,90196078431373
"4662";"350850";843,5;15;56,2333333333333
"4663";"313820";998,5;94;10,6223404255319
"4664";"410040";87,5;4;21,875
"4665";"293290";221,5;13;17,0384615384615
"4666";"313380";484,5;17;28,5
"4667";"316990";931,5;26;35,8269230769231
"4668";"290650";239;8,5;28,1176470588235
"4669";"430610";521;10;52,1
"4670";"500830";449;15;29,9333333333333
"4671";"210360";61;20;3,05
"4672";"317040";224,5;10;22,45
"4673";"313940";370;16;23,125
"4674";"351340";420,5;6;70,0833333333333
"4675";"280480";279;65;4,29230769230769
"4676";"350610";591;12;49,25
"4677";"421190";309;30;10,3
"4678";"355620";849;1;849
"4679";"354910";891,5;8;111,4375
"4680";"352670";532,5;9;59,1666666666667
"4681";"291920";962,5;26;37,0192307692308
"4682";"355650";159,5;3,5;45,5714285714286
"4683";"310400";395,5;10;39,55
"4684";"411840";662,5;16;41,40625
"4685";"211120";76,5;29;2,63793103448276
"4686";"430770";431,5;9;47,9444444444444
"4687";"291072";427;21;20,3333333333333
"4688";"110004";285,5;4;71,375
"4689";"431750";782;6;130,333333333333
"4690";"261390";410;14;29,2857142857143
"4691";"230770";262,5;28;9,375
"4692";"280350";225;16;14,0625
"4693";"316250";651,5;22;29,6136363636364
"4694";"150180";30;7;4,28571428571429
"4695";"431020";929;27;34,4074074074074
"4696";"410420";698;24,5;28,4897959183673
"4697";"430700";761,5;11;69,2272727272727
"4698";"293070";240,5;14;17,1785714285714
"4699";"150370";30;4;7,5
"4700";"354520";472,5;1;472,5
"4701";"352720";625,5;10;62,55
"4702";"352240";410;12;34,1666666666667
"4703";"410370";305,5;24;12,7291666666667
"4704";"220800";508,5;31;16,4032258064516
"4705";"521150";556;14;39,7142857142857
"4706";"430210";936;13,5;69,3333333333333
"4707";"320490";381,5;10;38,15
"4708";"230550";228,5;25;9,14
"4709";"313240";736;12;61,3333333333333
"4710";"293050";200;10;20
"4711";"350400";1206,5;15;80,4333333333333
"4712";"291750";193,5;10,5;18,4285714285714
"4713";"510250";361;10;36,1
"4714";"350650";674,5;19;35,5
"4715";"411915";264,5;9;29,3888888888889
"4716";"230640";154,5;34;4,54411764705882
"4717";"260005";173;26;6,65384615384615
"4718";"353470";723,5;4;180,875
"4719";"250180";162,5;28;5,80357142857143
"4720";"353980";168,5;9;18,7222222222222
"4721";"420890";1187;9;131,888888888889
"4722";"330030";643,5;8;80,4375
"4723";"330220";791;24,5;32,2857142857143
"4724";"430040";339,5;2;169,75
"4725";"355400";603,5;2;301,75
"4726";"410430";678;21,5;31,5348837209302
"4727";"251620";388,5;27;14,3888888888889
"4728";"430930";478,5;6;79,75
"4729";"313520";89;8;11,125
"4730";"260680";213;32,5;6,55384615384615
"4731";"421870";816,5;26;31,4038461538462
"4732";"355170";954,5;2;477,25
"4733";"150550";142,5;12;11,875
"4734";"431710";465,5;NA;NA
"4735";"251080";438;35;12,5142857142857
"4736";"210860";76,5;19;4,02631578947368
"4737";"355700";323;12;26,9166666666667
"4738";"315250";1009;24;42,0416666666667
"4739";"293010";257;11;23,3636363636364
"4740";"313420";393,5;11;35,7727272727273
"4741";"210005";132;15;8,8
"4742";"150210";84,5;11;7,68181818181818
"4743";"314390";726,5;24;30,2708333333333
"4744";"351630";350;16;21,875
"4745";"314790";732,5;17;43,0882352941176
"4746";"330070";967;39,5;24,4810126582278
"4747";"311340";452;12;37,6666666666667
"4748";"313170";712;44;16,1818181818182
"4749";"293135";358,5;36;9,95833333333333
"4750";"261370";171,5;22;7,79545454545455
"4751";"330010";730;40;18,25
"4752";"292400";329;22,5;14,6222222222222
"4753";"354330";308,5;NA;NA
"4754";"412770";928,5;NA;NA
"4755";"352220";644;2;322
"4756";"311940";584;6;97,3333333333333
"4757";"430300";380;5;76
"4758";"351640";706,5;5;141,3
"4759";"412810";960;12;80
"4760";"500320";316;19;16,6315789473684
"4761";"350410";649,5;12;54,125
"4762";"351907";466;9;51,7777777777778
"4763";"317070";1396,5;14;99,75
"4764";"430310";396,5;11;36,0454545454545
"4765";"350330";929;76;12,2236842105263
"4766";"150080";857;92,5;9,26486486486487
"4767";"311830";685;26;26,3461538461538
"4768";"230420";489,5;28;17,4821428571429
"4769";"315670";264,5;9;29,3888888888889
"4770";"210160";56;8;7
"4771";"351350";554;20;27,7
"4772";"310350";509,5;13;39,1923076923077
"4773";"351110";1514;19;79,6842105263158
"4774";"431680";1157,5;12;96,4583333333333
"4775";"521880";816,5;8;102,0625
"4776";"330420";874;23;38
"4777";"170210";769;36,5;21,0684931506849
"4778";"350750";1769,5;32;55,296875
"4779";"351840";993;8;124,125
"4780";"312980";296,5;54;5,49074074074074
"4781";"290320";623,5;12,5;49,88
"4782";"251370";240;39;6,15384615384615
"4783";"352530";1403;18;77,9444444444444
"4784";"410140";751;38;19,7631578947368
"4785";"350550";1212;6;202
"4786";"150170";225;14;16,0714285714286
"4787";"150360";68;15;4,53333333333333
"4788";"351570";479;1;479
"4789";"260345";261;51;5,11764705882353
"4790";"330414";282,5;11;25,6818181818182
"4791";"210120";176;37;4,75675675675676
"4792";"320150";1205;16;75,3125
"4793";"310560";1647;31;53,1290322580645
"4794";"350760";1102;18;61,2222222222222
"4795";"150010";221;16;13,8125
"4796";"110012";188,5;13;14,5
"4797";"352230";558,5;15;37,2333333333333
"4798";"353070";917;9;101,888888888889
"4799";"330240";1289;33;39,0606060606061
"4800";"314800";703;32,5;21,6307692307692
"4801";"260600";568,5;33;17,2272727272727
"4802";"352050";1041,5;10;104,15
"4803";"353800";817;36;22,6944444444444
"4804";"150240";383,5;57,5;6,6695652173913
"4805";"432000";418;17,5;23,8857142857143
"4806";"261640";362;27;13,4074074074074
"4807";"430160";592,5;26;22,7884615384615
"4808";"211220";282;57;4,94736842105263
"4809";"411820";468,5;20;23,425
"4810";"352390";1226,5;NA;NA
"4811";"351300";737,5;9,5;77,6315789473684
"4812";"210330";99;25;3,96
"4813";"315180";1508,5;26;58,0192307692308
"4814";"352250";864;1;864
"4815";"420420";1265;50;25,3
"4816";"330200";602;12;50,1666666666667
"4817";"290570";828;32;25,875
"4818";"150060";187;15;12,4666666666667
"4819";"290070";441,5;21,5;20,5348837209302
"4820";"211000";58;24;2,41666666666667
"4821";"432240";433;9;48,1111111111111
"4822";"320320";849,5;29;29,2931034482759
"4823";"410580";345;32;10,78125
"4824";"420820";1453;47;30,9148936170213
"4825";"330580";1080;22;49,0909090909091
"4826";"220770";451;39;11,5641025641026
"4827";"510760";933;32;29,15625
"4828";"260290";607,5;41;14,8170731707317
"4829";"354100";738;61,5;12
"4830";"231290";875;72,5;12,0689655172414
"4831";"291840";793;62;12,7903225806452
"4832";"150420";377,5;3;125,833333333333
"4833";"412550";872,5;33,5;26,044776119403
"4834";"350570";2330,5;1;2330,5
"4835";"500370";1384,5;45;30,7666666666667
"4836";"354390";1053;14;75,2142857142857
"4837";"316860";863,5;109;7,92201834862385
"4838";"410940";953;26,5;35,9622641509434
"4839";"421660";997;40;24,925
"4840";"431410";3224;20;161,2
"4841";"315780";440;50,5;8,71287128712871
"4842";"430060";260;39,5;6,58227848101266
"4843";"291800";729;35;20,8285714285714
"4844";"320120";1846;30;61,5333333333333
"4845";"355240";732;37;19,7837837837838
"4846";"316720";1244;29;42,8965517241379
"4847";"354880";1665,5;78;21,3525641025641
"4848";"210300";319;50,5;6,31683168316832
"4849";"420460";1408;29;48,551724137931
"4850";"315460";419;49;8,55102040816327
"4851";"354580";617;NA;NA
"4852";"140010";1091,5;55;19,8454545454545
"4853";"420930";1432;41;34,9268292682927
"4854";"312230";1562,5;20;78,125
"4855";"350280";1653,5;38;43,5131578947368
"4856";"350160";1247;20,5;60,8292682926829
"4857";"330320";600;28;21,4285714285714
"4858";"351500";336,5;16;21,03125
"4859";"354890";1706,5;21;81,2619047619048
"4860";"355250";664;11;60,3636363636364
"4861";"352900";2566;55;46,6545454545455
"4862";"330040";1143;41;27,8780487804878
"4863";"230765";905,5;53;17,0849056603774
"4864";"330250";468,5;72;6,50694444444444
"4865";"355280";1427;21;67,9523809523809
"4866";"330190";804,5;58;13,8706896551724
"4867";"350320";1750,5;26;67,3269230769231
"4868";"261110";1090,5;61;17,8770491803279
"4869";"354140";2354,5;21;112,119047619048
"4870";"270030";939,5;58;16,198275862069
"4871";"352440";1300,5;10;130,05
"4872";"230370";377;80;4,7125
"4873";"510840";744,5;25;29,78
"4874";"330340";1068;18;59,3333333333333
"4875";"352310";819;6;136,5
"4876";"431870";759,5;9;84,3888888888889
"4877";"160030";1468;66;22,2424242424242
"4878";"431560";1128;31;36,3870967741936
"4879";"230730";847,5;71;11,9366197183099
"4880";"310670";1572,5;48;32,7604166666667
"4881";"313130";1613;49;32,9183673469388
"4882";"432300";514,5;24,5;21
"4883";"430920";975,5;30;32,5166666666667
"4884";"291480";1543;26;59,3461538461538
"4885";"521250";283,5;14;20,25
"4886";"120040";1540;29;53,1034482758621
"4887";"520140";1058;37,5;28,2133333333333
"4888";"410830";1277;50;25,54
"4889";"240800";958;65;14,7384615384615
"4890";"410480";2585,5;14;184,678571428571
"4891";"355410";2697,5;19,5;138,333333333333
"4892";"431340";1195,5;10;119,55
"4893";"317010";1975;53;37,2641509433962
"4894";"352690";2505,5;13;192,730769230769
"4895";"351870";800;14;57,1428571428571
"4896";"260410";1123,5;44;25,5340909090909
"4897";"420240";3026;53;57,0943396226415
"4898";"261070";639;43;14,8604651162791
"4899";"431690";2790,5;18;155,027777777778
"4900";"330630";2038,5;77;26,474025974026
"4901";"293330";1444;41;35,219512195122
"4902";"291360";822;28;29,3571428571429
"4903";"312770";1578;36;43,8333333333333
"4904";"320500";1836,5;38;48,3289473684211
"4905";"411990";2033,5;42;48,4166666666667
"4906";"351620";1392,5;23,5;59,2553191489362
"4907";"520110";2300;55;41,8181818181818
"4908";"411520";3888,5;67;58,0373134328358
"4909";"314330";3929;67,5;58,2074074074074
"4910";"330390";2130;65,5;32,5190839694656
"4911";"420540";5869;158;37,1455696202532
"4912";"320530";7400;93,5;79,144385026738
"4913";"350600";2149,5;21,5;99,9767441860465
"4914";"320520";2743;36;76,1944444444444
"4915";"150680";554,5;35;15,8428571428571
"4916";"430460";1816,5;20;90,825
"4917";"355100";786;10;78,6
"4918";"353060";1839;12;153,25
"4919";"320130";1071,5;12;89,2916666666667
"4920";"210530";719,5;45;15,9888888888889
"4921";"110020";1782,5;92,5;19,2702702702703
"4922";"353870";3150,5;37;85,1486486486486
"4923";"352590";2269,5;16;141,84375
"4924";"354980";4974;27;184,222222222222
"4925";"351060";902,5;1;902,5
"4926";"431440";2971,5;56,5;52,5929203539823
"4927";"430510";5900,5;44;134,102272727273
"4928";"352940";1180;47;25,1063829787234
"4929";"351380";1519;82,5;18,4121212121212
"4930";"250400";2283,5;109;20,9495412844037
